"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K011","Transports i serveis relacionats","Tramvia","432126.647","4583383.702","432034.7","4583182.757","2.186968","41.397311","TRAMVIA (T4) - AUDITORI-TEATRE NACIONAL-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K011","Transports i serveis relacionats","Tramvia","432119.145","4583023.989","432027.198","4582823.047","2.186918","41.39407","TRAMVIA (T4) - MARINA-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428837.852","4583869.712","428745.936","4583668.763","2.147573","41.401403","FGC - PLAÇA MOLINA<center>-","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K011","Transports i serveis relacionats","Tramvia","426641.164","4582261.097","426549.267","4582060.164","2.121492","41.386718","TRAMVIA (T1,T2,T3) - PIUS XII-","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428306.856","4585751.773","428214.945","4585550.807","2.140998","41.418307","METRO (L3) - Penitents-","06","28","Gràcia","Vallcarca i els Penitents","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431273.328","4588986.226","431181.391","4588785.229","2.176124","41.447698","METRO (L3) - Roquetes-","08","50","Nou Barris","les Roquetes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423514.244","4579705.496","423422.375","4579504.587","2.08442","41.363409","METRO (L5) - Sant Ildefons-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433991.693","4584556.599","433899.729","4584355.642","2.209148","41.40803","METRO (L4) - Selva de Mar-","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","429248.257","4583660.389","429156.337","4583459.442","2.152507","41.399554","FGC - GRÀCIA-","06","31","Gràcia","la Vila de Gràcia","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","430662.379","4582124.25","430570.445","4581923.317","2.169598","41.385842","FGC - CATALUNYA (C. de Pelai)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428440.55","4583604.062","428348.637","4583403.116","2.142852","41.398976","FGC - MUNTANER-","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427543.689","4575259.006","427451.782","4575058.137","2.133122","41.323735","METRO (L10S) - ZAL | Riu Vell-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431281.787","4586474.107","431189.849","4586273.133","2.176511","41.425073","METRO (L5) - Maragall-","09","62","Sant Andreu","el Congrés i els Indians","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428927.318","4586158.456","428835.401","4585957.486","2.148374","41.422025","METRO (L5) - El Coll | La Teixonera-","07","38","Horta-Guinardó","la Teixonera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432713.579","4586961.82","432621.628","4586760.841","2.19359","41.429587","METRO (L9NL10N) - Onze de Setembre-","09","60","Sant Andreu","Sant Andreu","",""
"K009","Transports i serveis relacionats","Funicular","427506.131","4585541.696","427414.227","4585340.732","2.131443","41.416343","Funicular Tibidabo - Cuca de Llum-","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","Plaça del Doctor Andreu, 1*2","932117942"
"K004","Transports i serveis relacionats","Tren a l'aeroport","432140.399","4584741.446","432048.452","4584540.488","2.18698","41.409541","Tren AEROPORT - CLOT-","10","65","Sant Martí","el Clot","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","420052.849","4578048.029","419961.012","4577847.136","2.043259","41.348145","FGC - SANT BOI-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432165.385","4583999.038","432073.438","4583798.087","2.187362","41.402856","Glòries (Plaça de les Glòries Catalanes)-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425002.782","4575853.966","424910.899","4575653.092","2.102691","41.328861","Les Moreres (Av. Verge de Montserrat / Ctra. de la Marina)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427934.053","4581000.966","427842.144","4580800.044","2.137104","41.375485","Plaça de Sants (Alcolea (escala mecànica))-","03","18","Sants-Montjuïc","Sants","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427792.49","4583490.526","427700.583","4583289.581","2.135114","41.397895","FGC - BONANOVA-","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431588.394","4582785.935","431496.452","4582584.995","2.180597","41.391881","Arc de Triomf (Avda. Vilanova)-","02","05","Eixample","el Fort Pienc","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433257.318","4589197.448","433165.362","4588996.448","2.199849","41.449768","Baró de Viver (Riu Besòs)-","09","57","Sant Andreu","la Trinitat Vella","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426864.246","4578996.952","426772.346","4578796.049","2.124554","41.35734","Europa | Fira (Plaça Europa)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434061.276","4587018.234","433969.312","4586817.254","2.209712","41.430207","Verneda (Santander)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431008.989","4590655.081","430917.055","4590454.069","2.172768","41.462706","Can Cuiàs (Circumval·lació)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425768.533","4578295.729","425676.643","4578094.833","2.111542","41.350924","Bellvitge (Rambla de la Marina / Avda. Granvia)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425671.841","4580248.29","425579.953","4580047.375","2.110147","41.3685","Florida (Avinguda Masnou)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426180.545","4580255.855","426088.652","4580054.94","2.116228","41.368615","Torrassa (Av. Catalunya)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430932.569","4582454.527","430840.633","4582253.59","2.172791","41.38884","Urquinaona (Plaça Urquinaona)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432600.152","4583179.916","432508.201","4582978.972","2.192654","41.395515","Bogatell (Pujades)-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428187.562","4576601.708","428095.649","4576400.827","2.140656","41.335886","Port Comercial | La Factoria (Carrer A (costat mar))-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427886.213","4575986.381","427794.303","4575785.505","2.137128","41.330317","Ecoparc (Ecoparc)-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429925.782","4583199.66","429833.855","4582998.717","2.160664","41.395464","Diagonal (Pg. de Gràcia / Rambla Catalunya)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429268.092","4583999.808","429176.172","4583798.858","2.152704","41.402613","Fontana (Gran de Gràcia / Astúries)-","06","31","Gràcia","la Vila de Gràcia","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431153.27","4581095.103","431061.331","4580894.179","2.175585","41.376616","Drassanes (Drassanes)-","01","01","Ciutat Vella","el Raval","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429015.551","4585909.437","428923.633","4585708.469","2.149459","41.41979","El Coll | La Teixonera (Beat Almató)-","06","29","Gràcia","el Coll","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","422295.043","4579048.843","422203.186","4578847.94","2.069929","41.357379","Cornellà Centre (Plaça Estació)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424044.596","4580002.473","423952.723","4579801.561","2.090723","41.366134","Can Boixeres (Estronci)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432118.916","4585951.689","432026.97","4585750.72","2.186587","41.420439","La Sagrera (Felip II)-","09","63","Sant Andreu","Navas","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428690.302","4581303.028","428598.386","4581102.103","2.14611","41.378273","Tarragona (Aragó)-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434702.596","4585017.239","434610.626","4584816.278","2.217603","41.412237","El Maresme | Fòrum (Rambla de Prim)-","10","70","Sant Martí","el Besòs i el Maresme","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431402.045","4581896.141","431310.104","4581695.21","2.178469","41.383851","Jaume I (Plaça de l'Àngel)-","01","02","Ciutat Vella","el Barri Gòtic","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433653.333","4587674.15","433561.373","4587473.164","2.204758","41.436081","Bon Pastor (Sant Adrià)-","09","59","Sant Andreu","el Bon Pastor","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428198.911","4581768.323","428107","4581567.394","2.140179","41.38242","Sants Estació (Numància)-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425798.676","4582023.803","425706.787","4581822.872","2.111445","41.384503","Zona Universitària (Parc Cervantes)-","04","21","Les Corts","Pedralbes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425071.58","4575894.78","424979.696","4575693.906","2.103508","41.329235","Les Moreres (Av. Verge de Montserrat / Les Moreres)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429940.125","4583221.727","429848.198","4583020.784","2.160833","41.395664","Diagonal (Pg. de Gràcia / Pau Claris)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436490.742","4588562.63","436398.756","4588361.635","2.238623","41.444313","Pep Ventura (Plaça Països Catalans)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435576.199","4587577.584","435484.222","4587376.599","2.227782","41.435368","Sant Roc (Plaça Sant Roc)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425017.7","4579247.878","424925.817","4579046.973","2.10245","41.35943","Av. Carrilet (Prat de la Riba)-","","","","","",""
"K003","Transports i serveis relacionats","RENFE","432696.951","4587669.481","432605","4587468.496","2.193312","41.435959","RENFE - SANT ANDREU COMTAL-","09","60","Sant Andreu","Sant Andreu","",""
"K011","Transports i serveis relacionats","Tramvia","434052.63","4584670.997","433960.666","4584470.039","2.209864","41.409066","TRAMVIA (T4) - SELVA DE MAR-","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K003","Transports i serveis relacionats","RENFE","432338.37","4593074.625","432246.424","4592873.59","2.188413","41.484611","RENFE - MONTCADA I REIXAC-","","","","","",""
"K003","Transports i serveis relacionats","RENFE","420498.177","4581921.898","420406.337","4581720.969","2.048073","41.383079","RENFE - ST. FELIU DE LLOBREGAT-","","","","","",""
"K003","Transports i serveis relacionats","RENFE","424877.07","4579784.77","424785.189","4579583.86","2.100702","41.364252","RENFE - L'HOSPITALET DE LLOBREGAT-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","426372.831","4582170.08","426280.937","4581969.147","2.118294","41.385874","TRAMVIA (T1,T2,T3) - PALAU REIAL-","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K011","Transports i serveis relacionats","Tramvia","432264.601","4584148.345","432172.653","4583947.392","2.188532","41.404209","TRAMVIA (T5, T6) - LA FARINERA-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K011","Transports i serveis relacionats","Tramvia","435574.307","4587530.946","435482.33","4587329.961","2.227764","41.434948","TRAMVIA (T5) - SANT ROC-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426558.487","4581036.549","426466.591","4580835.627","2.120652","41.375681","Collblanc (Doctor Martí i Julià)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428176.739","4581471.872","428084.828","4581270.945","2.139949","41.379748","Sants Estació (Estació RENFE / Pl. Països Catalans)-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429163.587","4582477.732","429071.667","4582276.796","2.151632","41.388895","Hospital Clínic (Villarroel)-","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425818.56","4582030.261","425726.671","4581829.33","2.111682","41.384563","Zona Universitària (Facultat d'Estudis Empresarials)-","04","21","Les Corts","Pedralbes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426327.404","4582195.495","426235.51","4581994.562","2.117747","41.386098","Palau Reial (Avda. Diagonal)-","04","21","Les Corts","Pedralbes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430388.122","4583555.819","430296.191","4583354.872","2.166153","41.398712","Verdaguer (Girona)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425663.885","4580231.051","425571.997","4580030.137","2.110054","41.368344","METRO (L1) - Florida-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432007.329","4589379.872","431915.385","4589178.871","2.184865","41.451306","METRO (L11) - Casa de l'Aigua-","08","53","Nou Barris","la Trinitat Nova","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425839.766","4581071.077","425747.876","4580870.155","2.112054","41.375926","METRO (L5) - Ernest Lluch-","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431355.949","4586257.895","431264.01","4586056.923","2.177423","41.423132","METRO (L4) - Maragall-","07","35","Horta-Guinardó","el Guinardó","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425778.199","4581984.042","425686.31","4581783.111","2.111205","41.384143","METRO (L3) - Zona Universitària-","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K011","Transports i serveis relacionats","Tramvia","435983.75","4588011.049","435891.769","4587810.06","2.232613","41.439305","TRAMVIA (T5) - GORG-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","427509.632","4582543.837","427417.727","4582342.901","2.131844","41.389343","TRAMVIA (T1,T2,T3) - NUMÀNCIA-","04","19","Les Corts","les Corts","",""
"K011","Transports i serveis relacionats","Tramvia","435009.866","4585692.192","434917.893","4585491.224","2.221206","41.418341","TRAMVIA (T6) - LA MINA-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427841.437","4581719.693","427749.529","4581518.764","2.13591","41.38195","METRO (L3) - Plaça del Centre-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430615.964","4582310.664","430524.031","4582109.729","2.169021","41.387517","METRO (L1) - Catalunya-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430612.89","4580924.504","430520.956","4580723.582","2.169143","41.375033","METRO (L2) - Paral·lel-","01","01","Ciutat Vella","el Raval","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423079.327","4579111.867","422987.462","4578910.964","2.079296","41.358022","METRO (L5) - Gavarra-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425434.514","4580846.516","425342.628","4580645.596","2.107236","41.373866","METRO (L5) - Pubilla Cases-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432028.631","4583100.659","431936.685","4582899.716","2.185827","41.394753","METRO (L1) - Marina-","02","05","Eixample","el Fort Pienc","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436954.724","4589088.056","436862.734","4588887.056","2.244122","41.449082","METRO (L2) - Badalona Pompeu Fabra-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431804.14","4589146.184","431712.198","4588945.185","2.182459","41.449184","METRO (L4) - Trinitat Nova-","08","53","Nou Barris","la Trinitat Nova","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435647.7","4587631.462","435555.722","4587430.476","2.228632","41.435859","METRO (L2) - Sant Roc-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426420.871","4583563.017","426328.977","4583362.072","2.118699","41.398423","FGC - REINA ELISENDA-","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433714.291","4586339.029","433622.33","4586138.056","2.205634","41.424061","METRO (L2) - La Pau-","10","73","Sant Martí","la Verneda i la Pau","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433679.335","4586299.934","433587.375","4586098.961","2.20522","41.423706","METRO (L4) - La Pau-","10","73","Sant Martí","la Verneda i la Pau","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432132.54","4585960.777","432040.594","4585759.808","2.186749","41.420522","METRO (L9NL10N) - La Sagrera-","09","63","Sant Andreu","Navas","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423940.576","4576215.993","423848.703","4576015.116","2.089954","41.332022","METRO (L9S) - El Prat Estació-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427087.188","4577257.433","426995.286","4577056.546","2.127428","41.341693","METRO (L9S) - Parc Logístic-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426981.38","4579023.417","426889.479","4578822.513","2.125951","41.357589","METRO (L9S) - Europa | Fira-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426372.628","4581083.181","426280.733","4580882.259","2.118424","41.376084","METRO (L9SL10S) - Collblanc-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427773.961","4581032.65","427682.054","4580831.728","2.135186","41.375756","METRO (L5) - Plaça de Sants-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425726.914","4576363.133","425635.024","4576162.254","2.111281","41.333514","METRO (L9S) - Mercabarna-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431672.922","4586292.197","431580.98","4586091.225","2.181212","41.423468","METRO (L5) - Congrés-","09","62","Sant Andreu","el Congrés i els Indians","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431035.098","4590625.409","430943.163","4590424.397","2.173084","41.462441","METRO (L11) - Can Cuiàs-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430178.378","4582013.541","430086.449","4581812.609","2.163822","41.384803","Universitat (Ronda Sant Antoni)-","02","10","Eixample","Sant Antoni","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428454.596","4584099.555","428362.683","4583898.604","2.142961","41.40344","FGC - PADUA-","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430747.884","4582342.931","430655.949","4582141.996","2.170595","41.387819","Catalunya (Ronda Sant Pere)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432181.037","4584893.225","432089.09","4584692.266","2.187449","41.410911","Clot (València)-","10","65","Sant Martí","el Clot","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432476.552","4588576.393","432384.603","4588375.399","2.190573","41.444109","Torras i Bages (Passeig Santa Coloma / costat muntanya)-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432498.614","4588577.075","432406.665","4588376.081","2.190837","41.444117","Torras i Bages (Passeig Santa Coloma / costat mar)-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425787.305","4576401.042","425695.415","4576200.163","2.111998","41.333861","Mercabarna (Carrer K / Carrer Transversal 6)-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","422492.538","4573114.487","422400.677","4572913.64","2.073048","41.30395","Aeroport T2 (Aeroport T2)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428998.298","4580875.426","428906.379","4580674.505","2.149844","41.374449","Espanya (Exposició / Paral·lel)-","03","11","Sants-Montjuïc","el Poble-sec","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428114.553","4580193.355","428022.642","4579992.44","2.139358","41.368228","FGC - MAGÒRIA-LA CAMPANA-","03","16","Sants-Montjuïc","la Bordeta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432099.53","4583198.698","432007.583","4582997.754","2.186664","41.395642","Marina (L'Auditori)-","02","05","Eixample","el Fort Pienc","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429619.234","4587886.415","429527.311","4587685.429","2.156452","41.437649","Valldaura (Passeig Valldaura)-","07","43","Horta-Guinardó","Horta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434665.214","4587393.131","434573.245","4587192.148","2.216899","41.433633","Artigues | Sant Adrià (Ctra. Santa Coloma)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428488.709","4581001.573","428396.795","4580800.651","2.143736","41.37554","Hostafrancs (Consell de Cent / Mercat)-","03","15","Sants-Montjuïc","Hostafrancs","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429338.754","4581379.719","429246.832","4581178.793","2.153855","41.379021","Rocafort (Rocafort / Diputació)-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430981.016","4581571.722","430889.079","4581370.794","2.173471","41.380893","Liceu (La Rambla / Teatre Liceu)-","01","01","Ciutat Vella","el Raval","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435288.869","4588390.99","435196.894","4588189.997","2.224255","41.442671","La Salut (Marquès de Sant Mori)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435356.928","4588397.043","435264.953","4588196.05","2.225069","41.442731","La Salut (Quevedo)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428697.383","4587105.252","428605.469","4586904.273","2.145511","41.430532","Montbau (Palau  Olímpic Vall d'Hebron)-","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425359.795","4580810.868","425267.91","4580609.948","2.106347","41.373538","Pubilla Cases (Avinguda Josep Molins)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428899.312","4586302.071","428807.396","4586101.099","2.148022","41.423316","El Coll | La Teixonera (Arenys)-","07","38","Horta-Guinardó","la Teixonera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432194.347","4586099.427","432102.4","4585898.456","2.187473","41.421776","La Sagrera (Hondures)-","09","61","Sant Andreu","la Sagrera","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428896.762","4580887.245","428804.844","4580686.324","2.148628","41.374547","FGC - ESPANYA-","03","11","Sants-Montjuïc","el Poble-sec","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428413.678","4586538.25","428321.766","4586337.276","2.142183","41.4254","Vall d'Hebron (Residència Sanitària)-","07","40","Horta-Guinardó","Montbau","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432691.904","4586994.22","432599.953","4586793.241","2.193327","41.429877","Onze de Setembre (Onze de Setembre)-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423489.146","4579673.451","423397.278","4579472.542","2.084124","41.363118","Sant Ildefons (Mercat Sant Ildefons)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429080.554","4582426.139","428988.635","4582225.203","2.150645","41.388423","Hospital Clínic (Rosselló)-","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428059.722","4579371.475","427967.811","4579170.568","2.1388","41.360821","Foneria (Mercat de la Marina)-","03","13","Sants-Montjuïc","la Marina de Port","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428332.15","4578861.262","428240.237","4578660.36","2.142117","41.35625","Foc (Foc (costat Montjuïc))-","03","13","Sants-Montjuïc","la Marina de Port","",""
"K003","Transports i serveis relacionats","RENFE","431616.688","4591556.12","431524.748","4591355.099","2.179942","41.470873","RENFE - MONTCADA BIFURCACIÓ-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428169.942","4584324.675","428078.032","4584123.722","2.139529","41.405442","FGC - EL PUTXET-","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431170.551","4588896.049","431078.615","4588695.053","2.174904","41.446877","Roquetes (Jaume Pinent)-","08","50","Nou Barris","les Roquetes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435252.382","4588262.858","435160.408","4588061.866","2.223832","41.441514","La Salut (Juan Valera)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434727.073","4588247.6","434635.104","4588046.609","2.217546","41.441334","Llefià (Avinguda d'Amèrica)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434691.431","4588343.629","434599.462","4588142.637","2.217109","41.442196","Llefià (Avinguda d'Amèrica (mercat))-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428182.756","4581732.953","428090.845","4581532.024","2.13999","41.3821","Sants Estació (Dolors Batlle i Sunyer)-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428658.414","4585017.386","428566.5","4584816.426","2.145291","41.411724","Vallcarca (Avinguda Vallcarca + Parc Güell)-","06","28","Gràcia","Vallcarca i els Penitents","",""
"K003","Transports i serveis relacionats","RENFE","431541.771","4582779.212","431449.829","4582578.272","2.18004","41.391817","RENFE - ARC DE TRIOMF-","02","05","Eixample","el Fort Pienc","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424811.109","4579807.724","424719.229","4579606.814","2.099911","41.364452","Rambla Just Oliveras (Avinguda Can Serra)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430469.143","4585027.729","430377.212","4584826.769","2.166953","41.411976","Alfons X (Lepant)-","07","33","Horta-Guinardó","el Baix Guinardó","",""
"K011","Transports i serveis relacionats","Tramvia","422486.628","4579426.234","422394.769","4579225.328","2.072171","41.360796","TRAMVIA (T1,T2) - IGNASI IGLÉSIAS-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","421550.015","4581544.631","421458.165","4581343.706","2.0607","41.379784","TRAMVIA (línia T3) - TORREBLANCA-","","","","","",""
