precio;sub_descr;href;ubicacion;banios;mt2;otros;latitude;longitude;habitaciones;planta;CCAA
800 €/mes;;/alquilar/piso-camino_de_ronda18003-45930715487_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);1 baño;60 m²;Este piso se encuentra en calle gonzalo gallas, 18003, granada, granada, en la planta 5. Es un piso que tiene 80 m² y dispone de 2...;37.1814318;-3.6118487;2 habs.;5ª planta;granada
800 €/mes;;/alquilar/loft-la_zubia_centro_urbano-41759782514_100500/;La Zubia;1 baño;134 m²;"Magnifico loft en alquiler en la zubia a 5 minutos del pts.
Cuenta con  habitacion, salón amplio con cocina abierta, baño con plat...";37.1167772;-3.5983934;1 hab.;;granada
450 €/mes;;/alquilar/apartamento-granada_capital_centro_catedral18002-45840187643_526436/;Centro-Catedral (Granada Capital);1 baño;45 m²;Bonito apartamento amueblado centrico zona barrio de la magdalena. Cerca recogidas. Ideal estudiante. Master. Curso 24-25. Exterio...;37.1736166;-3.6025689;1 hab.;1ª planta;granada
890 €/mes;Piso en calle Tórtola, 5;/alquilar/piso-pajaritos_plaza_de_toros18014-45910280055_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);1 baño;90 m²;Se alquila a estudiantes desde julio y con contrato de 12 meses. Sin comisiones inmobiliarias. Magnifico piso de 3 dormitorios muy...;37.1853;-3.60972;3 habs.;4ª planta;granada
800 €/mes;;/alquilar/piso-san_ildefonso_hospital_real18012-45055731576_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);2 baños;110 m²;Cristo de la yedra.- luminoso piso para estudiantes próximo a los campus de cartuja y fuentenueva. Consta de 3 dormitorios equinad...;37.1873542;-3.6005937;3 habs.;1ª planta;granada
725 €/mes;;/alquilar/piso-los_periodistas_parque_almunia_albayda18014-45846890758_100500/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);1 baño;90 m²;Sale en alquiler esta maravillosa vivienda en barrio de periodistas, ubicada en una de las mejores zonas de granada y con construc...;37.1976955;-3.6207226;3 habs.;1ª planta;granada
750 €/mes;;/alquilar/piso-caseria_de_montijo_nueva_granada18011-92584394239_516255/;Casería de Montijo-Nueva Granada (Distrito Norte. Granada Capital);1 baño;100 m²;Disponible curso 24-25!!!!!! La vivienda consta de 3 dormitorios(uno principal con cama de matrimonio y dos con camas individuales...;37.1992834;-3.600522;3 habs.;4ª planta;granada
700 €/mes;;/alquilar/piso-camino_de_ronda18002-45045260401_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);1 baño;57 m²;"Plaza de gracia. 
Buscas un piso  para vivir en pleno centro de granada?? 
Pues este es tu piso
2 d/ 1 salón / cocina/americana.
...";37.1729956;-3.604932;2 habs.;2ª planta;granada
750 €/mes;;/alquilar/piso-zaidin_vergeles18006-35924527484_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);1 baño;60 m²;"¡¡¡Atención estudiantes!!!

Se alquila para el curso que viene este estupendo piso céntrico, en la zona del palacio de congresos. ...";37.1629117;-3.5977421;3 habs.;Bajo;granada
1.300 €/mes;;/alquilar/piso-realejo18005-45039298700_100500/;Realejo (Granada Capital);2 baños;154 m²;"Alquilamos este estupendo piso de 150 m². En pleno centro de granada, con vistas a la fuente de las batallas.
 
 Con cuatro dormit...";37.1722115;-3.5994486;4 habs.;5ª planta;granada
1.050 €/mes;;/alquilar/casa_adosada-carretera_de_la_sierra18008-45057054214_100500/;Carretera de la Sierra (Distrito Genil. Granada Capital);2 baños;110 m²;Junto al hospital vithas en la subida a la alhambra, vivienda adosada que dispone en planta baja de salón con salida a terraza, co...;37.1646898;-3.575322;2 habs.;;granada
850 €/mes;;/alquilar/piso-figares_san_anton18005-45083877182_100500/;Figares-San Antón (Granada Capital);1 baño;89 m²;"Piso de alquiler totalmente amueblado en el centro de granada.
Consta de tres habitaciones, salón amplio, cocina amueblado,baño y ...";37.167875;-3.6021788;3 habs.;6ª planta;granada
990 €/mes;Piso en calle de Buensuceso, 25;/alquilar/piso-granada_capital_centro_catedral18002-45091800438_109800/;Centro-Catedral (Granada Capital);1 baño;90 m²;Piso totalmente reformado, cocina nueva con electrodomésticos de alta gama, tarima flotante , 2 habitaciones grandes con un gran v...;37.174824;-3.6036816;2 habs.;2ª planta;granada
1.200 €/mes;;/alquilar/casa-villa_de_otura_centro_urbano-45094566452_100500/;Villa de Otura;3 baños;250 m²;Descubre este oasis de serenidad y lujo en la encantadora localidad de otura, donde el confort moderno se encuentra con la tranqui...;37.086734758;-3.643347783;4 habs.;;granada
650 €/mes;;/alquilar/piso-cotobro18690-44242713236_103800/;Cotobro (Almuñécar);1 baño;80 m²;Se alquila piso en verano, por semanas/quincenas y por meses de octubre a junio. Consulta disponibilidad y precio.;36.7359845;-3.7222998;2 habs.;;granada
600 €/mes;;/alquilar/piso-torrenueva_costa_torrenueva-37571460654_100500/;Torrenueva (Torrenueva Costa);1 baño;56 m²;Alquiler de septiembre de 2024 a junio de 2025, piso recién reformado, mobiliario nuevo, cocina nueva, 2 habitaciones con cama de ...;36.7048843;-3.4912638;2 habs.;1ª planta;granada
1.100 €/mes;;/alquilar/piso-cotobro18697-35058450668_100500/;Cotobro (Almuñécar);2 baños;130 m²;"Alquiler de temporadas
Costa tropical de granada 
Dsiponible: todo julio

El precio anunciado no corresponde a los meses veraniego...";36.7330795;-3.7127259;2 habs.;1ª planta;granada
1.100 €/mes;;/alquilar/piso-cotobro18697-35051047021_100500/;Cotobro (Almuñécar);2 baños;100 m²;"Costa tropical de granada

El precio anunciado no corresponde a los meses de verano ( consultar precio)
Dsiponible: todo julio

Ap...";36.7344194;-3.7145923;2 habs.;1ª planta;granada
600 €/mes;;/alquilar/piso-velilla_distrito-45049024100_528288/;Velilla (Almuñécar);1 baño;60 m²;"Piso en alquiler en almuñécar - zona p4

----alquiler todo el año a partir de septiembre----

Descripción:
Este encantador piso, i...";36.736165764;-3.680379753;2 habs.;1ª planta;granada
750 €/mes;Apartamento en calle Mayor Zaragoza, nº 1;/alquilar/apartamento-almunecar_taramay-36708637988_173200/;Taramay (Almuñécar);2 baños;94 m²;En galera playa inmobiliaria grupo iris alquila fantastico apartamento bien amueblado con amplia terraza con vistas a la piscina. ...;36.7488;-3.65693;2 habs.;1ª planta;granada
550 €/mes;;/alquilar/piso-guadix_centro_urbano-45053861001_100500/;Guadix;;100 m²;Se alquila piso en guadix en plaza de sierra nevada, muy luminoso y en perfecto estado. Cuatro dormitorios, dos baños, cocina amue...;37.303244266;-3.137612645;4 habs.;1ª planta;granada
700 €/mes;;/alquilar/piso-velilla_distrito-45920438328_528288/;Velilla (Almuñécar);1 baño;60 m²;En almuñécar, se encuentra este piso en alquiler vacacional a partir de septiembre en la zona de velilla. Se ubica en una tercera ...;36.7398432;-3.6682382;2 habs.;3ª planta;granada
1.500 €/mes;;/alquilar/piso-velilla_distrito-45052982659_528288/;Velilla (Almuñécar);2 baños;60 m²;Piso en alquiler vacacional en el paseo de velilla, almuñécar. La propiedad consta de dos habitaciones, un salón, una cocina equip...;36.7325433;-3.6735689;2 habs.;4ª planta;granada
965 €/mes;Apartamento en calle Rector Pascual Rivas Carrera, 5;/alquilar/apartamento-playa_granada-807191396_173200/;Playa Granada (Motril);2 baños;93 m²;"Junto al hotel impressive playa granada golf , en pleno campo de golf "" los moriscos"" se alquila apartamento bien amueblado con am...";36.721691;-3.5625744;2 habs.;3ª planta;granada
695 €/mes;Piso en calle de la Isla de la Gomera, 4;/alquilar/piso-los_periodistas_parque_almunia18014-10902032268_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);2 baños;98 m²;Estupendo piso en alquiler de 98 m² construidos en edificio calderón (barrio albayda), con 3 dormitorios, armarios empotrados, 2 b...;37.1992;-3.61947;3 habs.;1ª planta;granada
747 €/mes;;/alquilar/piso-los_periodistas_parque_almunia18014-15047778925_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);2 baños;98 m²;Piso en planta segunda de 99 m² construidos en edificio calderón, con 3 dormitorios, armarios empotrados, 2 baños completos, salón...;37.1988057;-3.6191994;3 habs.;2ª planta;granada
750 €/mes;;/alquilar/apartamento-velilla_taramay-655884786_173200/;Taramay (Almuñécar);2 baños;90 m²;En residencial galera playa inmobiliaria grupo iris alquila apartamento seminuevo y bien amueblado con terraza . Esta en una urb. ...;36.74862176;-3.665056111;2 habs.;2ª planta;granada
500 €/mes;;/alquilar/piso-cotobro18690-36682984095_100500/;Cotobro (Almuñécar);;50 m²;"Costa tropical de granada, alquiler de temporadas.
Alquiler de temporada. Curso escolar
 Disponible: de septiembre hasta junio.
Ap...";36.7359997;-3.6917581;1 hab.;4ª planta;granada
1.000 €/mes;;/alquilar/piso-figares_san_anton18005-45071830833_100500/;Figares-San Antón (Granada Capital);1 baño;79 m²;Se alquila piso de 79 m² con 3 dormitorios, un baño, salón, cocina y patio interior ubicado en el centro de granada en callejón de...;37.1685035;-3.5970131;3 habs.;1ª planta;granada
625 €/mes;Piso en calle del Camping, 3;/alquilar/piso-almunecar_taramay-15048226661_100500/;Taramay (Almuñécar);1 baño;95 m²;No se alquila todo el año. Apartamento muy acogedor situado en taramay, justo encima de la playa del tesorillo (300m). El piso con...;36.7454;-3.66341;2 habs.;2ª planta;granada
650 €/mes;Piso en Paseo de San Cristóbal, 18;/alquilar/piso-almunecar_casco_urbano-45015623114_100500/;Casco Urbano (Almuñécar);;65 m²;"Alquiler de temporadas.
Disponible: todo julio
El precio anunciado no corresponde al periodo veraniego (consultar precio)
 Apartam...";36.7345;-3.70179;2 habs.;2ª planta;granada
721 €/mes;Piso en calle de la Isla de la Gomera, 4;/alquilar/piso-los_periodistas_parque_almunia18014-17557637571_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);2 baños;98 m²;Confortable vivienda en alquiler en edificio calderón, con 3 dormitorios, armarios empotrados, salón-comedor con cocina independie...;37.1992;-3.61947;3 habs.;2ª planta;granada
650 €/mes;;/alquilar/piso-armilla_san_anton18100-45087769784_100500/;San Antón (Armilla);1 baño;67 m²;Este bonito piso que hoy te presentamos en renovalia inmobiliaria esta situado en una tranquila y céntrica calle, a menos de 5 min...;37.1414787;-3.6263186;2 habs.;1ª planta;granada
650 €/mes;;/alquilar/piso-armilla_san_anton18100-32593287321_100500/;San Antón (Armilla);2 baños;104 m²;¿Un piso de alquiler casi a estrenar en armilla?. Todo el mundo sabe que encontrar un piso de alquiler en armilla es bastante comp...;37.143009909;-3.625413655;2 habs.;Bajo;granada
650 €/mes;Apartamento en calle Urbanización Salobreña Beach-Iv, Unde;/alquilar/apartamento-salobrena_centro_urbano-30839960587_103200/;Salobreña;1 baño;70 m²;Piso en alquiler en primera linea de playa. Tiene dos dormitorios, uno con cama de matrimonio y otro ...;36.7308;-3.58543;2 habs.;;granada
950 €/mes;;/alquilar/piso-cotobro18690-44263606164_103800/;Cotobro (Almuñécar);1 baño;50 m²;Se alquila de septiembre a julio por meses, quincenas o semanas. El precio varía según temporada. Pregunte disponibilidad y precio...;36.7340874;-3.7031885;2 habs.;7ª planta;granada
600 €/mes;Apartamento en calle de Andrés Muller, 1;/alquilar/apartamento-almunecar_casco_urbano-44245999144_103800/;Casco Urbano (Almuñécar);2 baños;42 m²;Situado en un sitio muy tranquilo y a 5 minutos de la playa, en pleno centro de la ciudad. Se alquila de septiembre a junio, 200€ ...;36.734559147294455;-3.6872398157072466;1 hab.;1ª planta;granada
800 €/mes;Casa adosada en calle de Villanova, 4;/alquilar/casa_adosada-gojar_centro_urbano-45085942438_100500/;Gójar;2 baños;195 m²;•	esta bonita casa está en gojar, una pequeña localidad del área metropolitana de granada, a tan sólo 10 km de la capital, situada...;37.1057;-3.60477;4 habs.;;granada
550 €/mes;Estudio en Paseo de San Cristóbal;/alquilar/estudio-almunecar_casco_urbano-35083424530_100500/;Casco Urbano (Almuñécar);1 baño;37 m²;"Alquiler de temporadas.
Precio hasta abril.
El precio no incluye facturas de agua y electricidad
Edificio chinasol. Apartamento es...";36.7342;-3.70247;;;granada
200 €/día;;/alquilar/piso-velilla_distrito-45068614166_528288/;Velilla (Almuñécar);1 baño;80 m²;El piso en velilla /taramay es un lugar perfecto para unas vacaciones relajantes. Ubicado en una urbanización cerrada, ofrece priv...;36.745206748;-3.66472492;3 habs.;1ª planta;granada
350 €/sem;Apartamento en calle del Nuevo Miramar, 25;/alquilar/apartamento-cotobro-39220328315_527266/;Cotobro (Almuñécar);1 baño;70 m²;Altura piso 4º, apartamento superficie total 70 m², superficie útil 70 m², habitaciones dobles: 2, 1 baño, aire acondicionado (frí...;36.73668633999457;-3.7082814254567493;2 habs.;4ª planta;granada
850 €/mes;Casa adosada en Camino a Velilla, 6;/alquilar/casa_adosada-velilla_distrito-15067509447_100500/;Velilla (Almuñécar);2 baños;120 m²;No se alquila todo el año. Bonita casa adosada en una zona tranquila en velilla, a solo 200 metros de la playa y restaurantes. La ...;36.7419;-3.66941;3 habs.;;granada
140 €/día;;/alquilar/piso-almunecar_casco_urbano-43418639102_525717/;Casco Urbano (Almuñécar);2 baños;110 m²;Superficie total 120 m², hab. Individuales: 4, 2 baños, estado conservación: nuevo , planta: 3, orientación sur, puerta blind. , s...;36.731851276;-3.694431506;4 habs.;3ª planta;granada
500 €/mes;Piso en calle de la Ermita, 8;/alquilar/piso-dilar_centro_urbano-45037142212_100500/;Dílar;1 baño;60 m²;(disponible para entrar a partir del 1 de julio de 2024 ) precioso piso en una de las localidades mas tranquilas y bonitas de la p...;37.0737;-3.60106;2 habs.;1ª planta;granada
750 €/mes;;/alquilar/apartamento-almunecar_taramay-225897675_173200/;Taramay (Almuñécar);2 baños;85 m²;Confortable apartamento. Totalmente equipado. Con dos dormitorios dobles. Dos baños. Amplio salón con ventilador de techo y salida...;36.74862176;-3.665056111;2 habs.;Bajo;granada
1.000 €/mes;;/alquilar/piso-torrecuevas_pena_escrita-15051230145_100500/;Torrecuevas-Peña Escrita (Almuñécar);2 baños;80 m²;No se alquila todo el año, sólo de septiembre a junio. Precioso apartamento en frente del mar en el centro de almuñécar, situado e...;36.7298744;-3.6928565;2 habs.;4ª planta;granada
900 €/mes;Apartamento en calle Mayor Zaragoza, nº 1;/alquilar/apartamento-velilla_taramay18690-654857951_173200/;Taramay (Almuñécar);2 baños;100 m²;En playa galera se alquila fantastico apartamento bien amueblado con amplia terraza con vistas al mar . Facil  acceso a una calita...;36.7481176;-3.6573583;2 habs.;1ª planta;granada
130 €/día;Piso en Avenida de Andalucía;/alquilar/piso-salobrena_centro_urbano-33371320028_103200/;Salobreña;2 baños;112 m²;Vivienda de nueva construcción. Todo a estrenar. Distribuida en tres dormitorios, cama de matrimonio,...;36.7331;-3.58567;3 habs.;;granada
850 €/mes;Casa pareada en calle del Barranco los Marinos;/alquilar/casa_pareada-cotobro18690-44177386460_100500/;Cotobro (Almuñécar);1 baño;108 m²;"Alquiler de temporadas 
El precio anunciado no corresponde a los meses de verano.

¡Descubre esta bonita casa en la exclusiva urba...";36.736;-3.70319;2 habs.;;granada
400 €/día;Ático en calle de la Alhambra, 1;/alquilar/atico-la_herradura_distrito-30919164017_525717/;La Herradura (Almuñécar);5 baños;161 m²;Hermoso atico con piscina privada y capacidad para 10 personas a solo 100 metros de la playa de la herradura;36.73217456530763;-3.73834803801623;5 habs.;;granada
145 €/día;Piso en Paseo de Andrés Segovia, 61;/alquilar/piso-la_herradura_distrito18697-43341772581_525717/;La Herradura (Almuñécar);1 baño;70 m²;Ubicado en el 4º piso, este acogedor piso en almuñécar cuenta con una superficie total de 70 m², distribuidos en 1 habitación dobl...;36.738358;-3.7500262;1 hab.;4ª planta;granada
695 €/mes;;/alquilar/apartamento-granada_capital_centro_catedral18001-45899880265_528330/;Centro-Catedral (Granada Capital);1 baño;60 m²;Este encantador apartamento en alquiler se encuentra en la zona de centro-catedral de granada capital. Ubicado en la tercera plant...;37.1834316;-3.6047032;2 habs.;3ª planta;granada
800 €/mes;;/alquilar/piso-la_herradura_distrito18697-45039880995_525717/;La Herradura (Almuñécar);1 baño;70 m²;Consulte precio y disponibilidad;36.7311309;-3.7378761;2 habs.;1ª planta;granada
160 €/día;Piso en calle de Gonzalo Barbero, 1;/alquilar/piso-la_herradura_distrito18697-45042110580_525717/;La Herradura (Almuñécar);2 baños;120 m²;Se alquila apartamento en la herradura;36.734783;-3.7422018;3 habs.;2ª planta;granada
1.100 €/mes;;/alquilar/piso-almunecar_casco_urbano-35047832527_100500/;Casco Urbano (Almuñécar);3 baños;110 m²;"Dsiponible: todo julio
El precio anunciado no corresponde a los meses de verano(consultar precio)
El precio anunciado no correspon...";36.7311348;-3.69085;3 habs.;4ª planta;granada
750 €/mes;;/alquilar/apartamento-velilla_taramay18690-816957724_173200/;Taramay (Almuñécar);2 baños;96 m²;En  una urbanizacion a los pies de una preciosa calita. Inmobiliaria grupo iris alquila este apartamento completamente amueblado c...;36.748859328;-3.658642742;2 habs.;3ª planta;granada
650 €/mes;;/alquilar/piso-camino_de_ronda18002-45081712516_998849/;Camino de Ronda (Distrito Ronda. Granada Capital);1 baño;70 m²;Agencia nf, piso disponible para el 1 de julio, ideal para estudiantes o trabajadores. No se hacen reservas para septiembre. No se...;37.1770486;-3.6064222;2 habs.;3ª planta;granada
600 €/mes;Piso en calle del Sol, 39;/alquilar/piso-almunecar_casco_urbano-15895630447_512325/;Casco Urbano (Almuñécar);1 baño;65 m²;No se alquila todo el año. Precioso piso amueblado moderno y con cocina y cuarto de baño reformado, esta situado en el centro del ...;36.73997600710213;-3.698462839401323;2 habs.;8ª planta;granada
400 €/sem;Estudio en Paseo de la Puerta del Mar, 3;/alquilar/estudio-almunecar_casco_urbano-39224744177_527266/;Casco Urbano (Almuñécar);1 baño;30 m²;Superficie total 30 m², estudio superficie útil 30 m², hab. Individuales: 1, 1 baño, aire acondicionado (frío y calor), ascensor, ...;36.731126117833334;-3.687727971756095;1 hab.;;granada
1.500 €/mes;Piso en Paseo de Andrés Segovia, 1;/alquilar/piso-la_herradura_distrito-31720454297_525717/;La Herradura (Almuñécar);1 baño;100 m²;Se alquila apartamento frente a la playa de la herradura , granada , españa;36.72958459872523;-3.7360596637154235;2 habs.;5ª planta;granada
750 €/mes;Apartamento en Paseo de China Gorda, 6;/alquilar/apartamento-cotobro18690-44252835154_103800/;Cotobro (Almuñécar);1 baño;55 m²;"Se alquila por meses, semanas o quincenas. 
Consultar los precios para los meses de junio, julio, agosto y septiembre.";36.73326097945568;-3.706856280082838;1 hab.;3ª planta;granada
325 €/sem;Piso en Paseo de la Reina Sofía, 9;/alquilar/piso-almunecar_casco_urbano-945856909186788_109700/;Velilla (Almuñécar);1 baño;85 m²;"Apartamento con impresionantes vistas al mar y a los peñones del santo de almuñécar. 

Situado en paseo reina sofía, a tan solo 15...";36.7304;-3.67984;2 habs.;4ª planta;granada
900 €/mes;;/alquilar/piso-zaidin_vergeles18008-45837888292_515283/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);1 baño;85 m²;Ponemos en alquiler piso totalmente reformado en calle fontiveros, en el barrio del zaidín una de las zonas con más auge de granad...;37.1612624;-3.5942795;3 habs.;2ª planta;granada
747 €/mes;Piso en calle de la Isla de la Gomera, 4;/alquilar/piso-los_periodistas_parque_almunia18014-5091597943_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);2 baños;99 m²;Piso en alquiler de 99 m² construidos en edificio calderón, con 3 dormitorios, armarios empotrados, 2 baños completos, salón-comed...;37.1992;-3.6195;3 habs.;3ª planta;granada
750 €/mes;;/alquilar/apartamento-almunecar_taramay-559965558_173200/;Taramay (Almuñécar);2 baños;93 m²;En un enclave unico de la costa tropical. Junto a una pequeña cala de arena negra y rodeado de parque mediterraneo, apartamento am...;36.748538808386364;-3.6568164825439453;2 habs.;2ª planta;granada
1.150 €/mes;Piso en Paseo de China Gorda, 9;/alquilar/piso-cotobro-15086100081_100500/;Cotobro (Almuñécar);2 baños;80 m²;No se alquila todo el año. Bonito apartamento situado casi en primera linea de playa, en san cristóbal y muy cerca de restaurantes...;36.734;-3.70448;2 habs.;1ª planta;granada
675 €/mes;;/alquilar/piso-almunecar_casco_urbano-15884026665_512325/;Casco Urbano (Almuñécar);1 baño;52 m²;No se alquila todo el año. Piso muy acogedor situado en la urb. Las gondolas 2, dispone de entrada, cocina independiente bien equi...;36.7303586;-3.6801289;1 hab.;8ª planta;granada
A consultar;;/alquilar/chalet_unifamiliar-velilla_distrito-45007789190_528288/;Velilla (Almuñécar);3 baños;1.200 m²;"Chalet en venta y alquiler vacacional en almuñécar, zona del capricho  -actualmente se esta reformando-

Ubicación: este impresion...";36.741353;-3.6694932;4 habs.;;granada
160 €/día;Piso en calle de Gonzalo Barbero, 1;/alquilar/piso-la_herradura_distrito18697-45043640397_525717/;La Herradura (Almuñécar);2 baños;120 m²;Se alquila hermoso apartamento en la herradura;36.734783;-3.7422018;3 habs.;1ª planta;granada
850 €/mes;;/alquilar/piso-genil_cervantes18006-44266229298_513370/;Cervantes (Distrito Genil. Granada Capital);1 baño;100 m²;Piso en alquiler totalmente amueblado y equipado, 3 dormitorios, 1 baño completo con plato de ducha, amplio salón-comedor con acce...;37.1657073;-3.5956783;3 habs.;7ª planta;granada
1.300 €/mes;;/alquilar/apartamento-velilla_taramay-747191519_173200/;Taramay (Almuñécar);2 baños;90 m²;En  una urbanizacion a los pies de una preciosa calita. Inmobiliaria grupo iris alquila para cortas estancias apartamento completa...;36.74862176;-3.665056111;2 habs.;4ª planta;granada
200 €/día;;/alquilar/piso-velilla_distrito-45042542222_528288/;Velilla (Almuñécar);2 baños;80 m²;"Ubicación

Este hermoso piso está ubicado en primera línea de playa en velilla, almuñécar. Su ubicación privilegiada ofrece vistas...";36.737299762;-3.670445886;3 habs.;1ª planta;granada
450 €/sem;Piso en Paseo de Velilla, nº 15;/alquilar/piso-velilla_taramay-945856909186798_109700/;Velilla (Almuñécar);2 baños;85 m²;Bonito apartamento dúplex (con capacidad para un máximo 7 personas) de 3 dormitorios y 2 baños completos, cocina totalmente equipa...;36.7380311;-3.6696637;3 habs.;8ª planta;granada
750 €/mes;Piso en calle de Cádiar, 10;/alquilar/piso-juventud_sanders18003-45029014722_100500/;Juventud-Sanders (Distrito Ronda. Granada Capital);1 baño;70 m²;"Disponible a partir de septiembre. Sólo para largas estancias
Piso de 2 dormitorios, 1 baño, salón con dos ambientes, cocina compl...";37.1847;-3.61894;2 habs.;4ª planta;granada
750 €/sem;;/alquilar/atico-velilla_taramay-940927608_173200/;Taramay (Almuñécar);2 baños;136 m²;En  una urbanizacion a los pies de una preciosa calita de arena negra y en un entorno único e inigualable. Inmobiliaria grupo iris...;36.747539078;-3.661218966;3 habs.;;granada
1.600 €/mes;;/alquilar/chalet-salobrena_centro_urbano-44211024490_520321/;Salobreña;2 baños;200 m²;"Fantastique villa de plain pied entourée d'un charmant jardin, vue mer.
Résidence avec grande piscine communautaire, paddle, tenni...";36.7470892;-3.616347;2 habs.;;granada
700 €/mes;;/alquilar/apartamento-granada_capital_centro_catedral-10070250868_513370/;Centro-Catedral (Granada Capital);1 baño;60 m²;Coqueto apartamento en alquiler, totalmente amueblado y equipado, 1 dormitorio, 1 baño, salón, cocina equipada (abierta al salón)...;37.1740856;-3.6001962;1 hab.;3ª planta;granada
1.100 €/mes;;/alquilar/piso-las_palomas_cerro_gordo-41693137386_525717/;Las Palomas-Cerro Gordo (Almuñécar);2 baños;108 m²;Altura piso 2º, superficie total 108 m², hab. Individuales: 2, 2 baños, aire acondicionado (frío), armarios empotrados , ascensor ...;37.1894499;-3.6202485;2 habs.;2ª planta;granada
1.000 €/mes;;/alquilar/piso-zaidin_vergeles18007-37529231632_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);;93 m²;"Disponible a partir de julio para reservarlo para el curso 24/25.
Piso reformado para estudiantes, todas las habitaciones y el sal...";37.151691;-3.6003941;4 habs.;1ª planta;granada
750 €/mes;;/alquilar/piso-almunecar_casco_urbano-40011333219_520321/;Casco Urbano (Almuñécar);2 baños;100 m²;Piso en primera planta, exposición este, da al interior del edificio mirando a la piscina comunitaria con lo cual no tiene ruidos ...;36.735580112;-3.692614807;3 habs.;1ª planta;granada
3.850 €/sem;;/alquilar/casa-velilla_taramay-793744592_173200/;Taramay (Almuñécar);4 baños;200 m²;En curumbico chalet de estilo moderno situado en un tranquilo y romántico paraje de facil acceso a tan sólo 10 minutos andando de ...;36.74803517;-3.663730817;4 habs.;;granada
750 €/sem;;/alquilar/piso-almunecar_casco_urbano-45015326001_528409/;Casco Urbano (Almuñécar);2 baños;90 m²;"¡Hola a todos!

Tengo un fantástico piso disponible en alquiler para el mes de julio, ¡Perfecto para unas vacaciones inolvidables!...";36.735887;-3.6860242;3 habs.;1ª planta;granada
800 €/mes;Apartamento en Avenida Pintor Domínguez de Haro, nº 14;/alquilar/apartamento-almunecar_taramay-25850887718_500785/;Taramay (Almuñécar);2 baños;100 m²;Alquiler de septiembre a junio.- el apartamento está situado en el residencial cabria, en almuñécar, muy cerca de la playa de cabr...;36.734538942125646;-3.6907373279578946;2 habs.;2ª planta;granada
550 €/mes;;/alquilar/casa_rustica-saleres-38340517921_516199/;Saleres (El Valle);1 baño;80 m²;Casita rustica en el pueblo de saleres en el valle de lecrin, a 20minutos de granada y de la costa, con buen acceso, ambiente muy ...;36.9294333;-3.5978601;1 hab.;;granada
850 €/mes;;/alquilar/piso-zaidin_vergeles18006-41689520687_108900/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);1 baño;90 m²;¡¡Alquiler de temporada!! Piso  con plaza de garaje , calle los alayos, avenida de cádiz,  la vivienda, muy luminosa  y soleada, c...;37.156627;-3.6041057;3 habs.;4ª planta;granada
800 €/mes;Piso en Avenida de la Ilustración, 125;/alquilar/piso-campus_de_la_salud_palacio_de_los_deportes18016-45009798193_997271/;Campus de la Salud-Palacio de los Deportes (Distrito Zaidín. Granada Capital);2 baños;86 m²;En granada capital, se encuentra este encantador piso en alquiler. Con una superficie total de 86,39 m² y 2 habitaciones individua...;37.1499;-3.5985074;2 habs.;3ª planta;granada
855 €/mes;;/alquilar/piso-figares_san_anton18005-37552180666_108900/;Figares-San Antón (Granada Capital);1 baño;90 m²;Alquiler de temporada. ¿Busca una vivienda céntrica, con todos los servicios a mano y todas los medios transporte a un paso? Pues ...;37.16741;-3.6012753;3 habs.;4ª planta;granada
1.300 €/mes;;/alquilar/piso-pajaritos_plaza_de_toros18014-45037166105_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);2 baños;172 m²;Se pone en alquiler piso de 4 dormitorios 2 baños, con wifi, ventanas de doble acristalamiento, en la calle el guerra. Este piso s...;37.1943501;-3.6116495;4 habs.;1ª planta;granada
390 €/sem;Apartamento en calle Alpaargateros Alta, nº 19;/alquilar/apartamento-san_ildefonso_hospital_real18010-40093541482_993435/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);1 baño;50 m²;Apartamento se alquila por meses y por semanas.  Precioso apartamento amueblado en el albaycin, con espectaculares vistas y precio...;37.184477246689134;-3.598435432514614;1 hab.;1ª planta;granada
1.800 €/mes;;/alquilar/piso-calahonda_carchuna18730-41671894485_527294/;Calahonda-Carchuna (Motril);2 baños;80 m²;Se alquila precioso piso para meses de verano . Estupendo piso para temporada vacacional con todas las comodidades necesarias para...;36.7000784;-3.4183829;3 habs.;2ª planta;granada
925 €/mes;Piso en Avenida de la Ilustración, 121;/alquilar/piso-campus_de_la_salud_palacio_de_los_deportes18016-45056247743_997271/;Campus de la Salud-Palacio de los Deportes (Distrito Zaidín. Granada Capital);2 baños;92 m²;Este encantador piso en alquiler se encuentra en la zona de campus de la salud-palacio de los deportes, en granada capital. Con un...;37.149532;-3.5990105;2 habs.;Bajo;granada
