precio;sub_descr;href;ubicacion;habitaciones;mt2;planta;otros;latitude;longitude;banios;CCAA
1.750 €/mes;Apartamento en Playa de Guardamar;/alquilar/apartamento-guardamar_de_la_safor_centro_urbano-42547168882_100500/;Guardamar de La Safor;2 habs.;79 m²;5ª planta;"Alquiler vacacional
Encantador apartamento en la zona de playa de guardamar de la safor. Con 79m²

Este luminoso y bonito apartame...";38.9689377;-0.1359126;2 baños;valencia
A consultar;Piso en Passeig Marítim de Neptú;/alquilar/piso-playa_de_gandia-39236661972_520637/;Playa de Gandia (Gandia);4 habs.;140 m²;15ª planta;"Apartamento frente a la playa con 4 dormitorios y totalmente reformado.
 

           2   dormitorios  con cama de matrimonio.

  ...";39.0057786;-0.1639474;2 baños;valencia
3.500 €/mes;Casa en calle C. 20;/alquilar/casa-chiva_centro_urbano-46705709087_101800/;Chiva;5 habs.;351 m²;;Espectacular casa unifamiliar reformada íntegramente en la urbanización el bosque, todo a estrenar con acabados de alta calidad. E...;39.4484031;-0.6204274;5 baños;valencia
1.800 €/mes;Piso en calle de Ernesto Anastasio;/alquilar/piso-el_grau46011-45929054125_100900/;El Grau (Distrito Poblats Marítims. València Capital);2 habs.;111 m²;Bajo;Este apartamento amplio y con mucha luz, situado en una finca de obra nueva del año 2022, te ofrece la oportunidad de disfrutar de...;39.4626598;-0.3343138;2 baños;valencia
97 €/día;Apartamento en calle Partida Redonda , nº 17;/alquilar/apartamento-playa_de_gandia-945856909116497_109700/;Playa de Gandia (Gandia);2 habs.;80 m²;1ª planta;Estupendo apartamento  en playa de gandia a 5 minutos  del puerto y 10 min   de la playa , ideal para familias y pasar las vacacio...;38.99398356942611;-0.1657661193785753;2 baños;valencia
1.000 €/mes;Apartamento en Avinguda Mar;/alquilar/apartamento-playa_la_pobla_de_farnals-46709816423_101800/;Playa La Pobla de Farnals (La Pobla de Farnals);2 habs.;100 m²;1ª planta;"Disponible desde noviembre  1000€ incluidos los suministros y plaza de aparcamiento. 
Este amplio y luminoso apartamento ofrece to...";39.567884803;-0.293632317;1 baño;valencia
1.900 €/mes;Piso en Carrer de la Pau;/alquilar/piso-la_xerea46003-1726522234_100500/;La Xerea (Distrito Ciutat Vella. València Capital);2 habs.;130 m²;5ª planta;Sueñas con vivir en una vivienda diferente?   Inmobiliaria avenida51 le ofrece este inmueble único se trata de un ático de unos 10...;39.4730726;-0.3722246;2 baños;valencia
1.650 €/mes;Piso en calle de Francisco Cubells;/alquilar/piso-el_cabanyal_el_canyamelar46011-33337553936_994429/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);3 habs.;100 m²;6ª planta;"Bonito duplex completamente exterior muy luminoso en el cabañal. La vivienda está situada a un paso del puerto y de la playa de "" ...";39.4632981;-0.3335048;2 baños;valencia
550 €/mes;Apartamento en Playa Rabdells;/alquilar/apartamento-oliva_nova-40891018448_108900/;Oliva Nova (Oliva);1 hab.;45 m²;;"De septiembre hasta mediados de junio. Leer hasta el final

En las playas v&iacute;rgenes de rabdells, en el municipio de oliva, c...";38.9042471;-0.0670809;1 baño;valencia
1.100 €/mes;Piso en Carrer del Pintor Matarana;/alquilar/piso-benicalap_barrio46025-45911055598_109300/;Benicalap (Distrito Benicalap. València Capital);3 habs.;76 m²;;"+++ contactar solo por correo electrónico +++
Piso para estudiantes, con vistas abiertas a la ciudad, todas las habitaciones exter...";39.49315;-0.39339;1 baño;valencia
550 €/mes;Piso en calle del Alcalde Juan Sancho;/alquilar/piso-oliva_nucli_urba-46682632650_523010/;Nucli Urbà (Oliva);1 hab.;55 m²;2ª planta;"Casa creativa inmobiliaria alquila este apartamento (oliva) amueblado completamente, exterior muy luminoso. Finca con ascensor.

E...";38.92242347;-0.118402725;1 baño;valencia
2.000 €/mes;Piso en calle de Baldoví, 3;/alquilar/piso-sant_francesc46001-45912896308_109300/;Sant Francesc (Distrito Ciutat Vella. València Capital);2 habs.;82 m²;2ª planta;"Espectacular vivienda de 82 m² junto al ayuntamiento de valencia.
La finca es de ladrillo caravista con dos ascensores, servicio d...";39.47000388;-0.37961216;2 baños;valencia
1.500 €/mes;Piso en Carrer de San Vicente Mártir;/alquilar/piso-la_roqueta46007-45931926590_100500/;La Roqueta (Distrito Extramurs. València Capital);3 habs.;123 m²;1ª planta;+++ expercasa jesús  presenta en alquiler esta exclusiva vivienda familiar en inmejorable ubicación perteneciente al casco antiguo...;39.46821179;-0.37986877;2 baños;valencia
1.500 €/mes;Piso en Playa de La Malvarrosa - La Malvarrosa;/alquilar/piso-el_cabanyal_el_canyamelar46011-46764175202_100500/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);4 habs.;124 m²;4ª planta;Luminosa vivienda en cuarta planta con salón con balcón, cocina independiente  a estrenar con galería, equipada con electrodomésti...;39.4660159;-0.3289609;2 baños;valencia
500 €/mes;Piso en Carrer de Colón;/alquilar/piso-olleria_centro_urbano-45072770764_100500/;L'Olleria;3 habs.;80 m²;2ª planta;"J.a.f inmobiliaria dispone en exclusiva de este piso en alquiler en la población de l'ollería.
1 salón con bastante luz natural.
2...";38.9106489;-0.5482169;1 baño;valencia
1.300 €/mes;Piso en calle de Jeroni de Montsoriu;/alquilar/piso-aiora46022-46726397547_100500/;Aiora (Distrito Camins al Grau. València Capital);2 habs.;75 m²;5ª planta;"Piso de obra nueva en alquiler

5ta planta con ascensor

Disponible a partir del mes de septiembre

Características:

- 2 habitaci...";39.4639457;-0.339951;2 baños;valencia
1.200 €/mes;Piso en Carrer del Marquès de Villores;/alquilar/piso-centre_la_canaleta-41706215016_100500/;Centre-La Canaleta (Mislata);3 habs.;117 m²;4ª planta;Se alquila amplio piso en mislata, con una superficie de 117 m². Este acogedor inmueble cuenta con una habitación doble y dos habi...;39.4761089;-0.4214411;2 baños;valencia
1.100 €/mes;Piso en Carrer de Mendizábal, 2;/alquilar/piso-la_malva_rosa46011-46669196350_100500/;La Malva-rosa (Distrito Poblats Marítims. València Capital);3 habs.;90 m²;4ª planta;Piso para estudiantes desde septiembre cerca de la universidad politécnica de valencia.;39.484;-0.330094;1 baño;valencia
1.050 €/mes;Piso en Carrer del Literato Azorín;/alquilar/piso-russafa46006-46747568284_100500/;Russafa (Distrito L'Eixample. València Capital);4 habs.;83 m²;3ª planta;"Ca'sua parque central, pone a tu disposición este excelente piso con balcón, para crear el hogar de tus sueños!

Luminosa y acoged...";39.4606828;-0.3736732;1 baño;valencia
1.200 €/mes;Apartamento en calle Poeta Fernández Heredia, 8;/alquilar/apartamento-marxalenes46009-42501091056_527802/;Marxalenes (Distrito La Saïdia. València Capital);3 habs.;78 m²;3ª planta;Piso en alquiler en excelente zona.  3, hab. 1: doble,  2, hab.  Individuales :  2 baños,  aire acondicionado , ascensor, balcón, ...;39.485928;-0.37966397;2 baños;valencia
1.100 €/mes;Piso en calle Consol;/alquilar/piso-el_grau46011-45838305908_100500/;El Grau (Distrito Poblats Marítims. València Capital);3 habs.;90 m²;2ª planta;Piso de 3 dormitorios, 2 baños.sólo se alquila para estudiantes desde septiembre a junio. Situado cerca de las universidades y a 5...;39.4613363;-0.3363031;2 baños;valencia
1.100 €/mes;Piso en Avinguda de Pi ì Margall;/alquilar/piso-zona_placa_de_la_concordia-45891547075_514239/;Zona Plaça de la Concòrdia (Burjassot);4 habs.;115 m²;5ª planta;"Alquiler vivienda para estudiantes. 
Piso situado en avda. Pi y margall junto al parque el mirador, muy próximo a universidades, e...";39.5175062;-0.4170716;2 baños;valencia
1.300 €/mes;Piso en Avenida del Doctor Waksman;/alquilar/piso-en_corts46006-46704880189_526079/;En Corts (Distrito Quatre Carreres. València Capital);3 habs.;105 m²;3ª planta;Descubre tu nuevo hogar en el corazón de valencia! Este espectacular piso de 100m² útiles y 105m² construidos, ubicado en la cuart...;39.4567934;-0.3743745;2 baños;valencia
1.200 €/mes;Piso en Avinguda de la Malva-rosa;/alquilar/piso-la_malva_rosa46011-36726534398_524786/;La Malva-rosa (Distrito Poblats Marítims. València Capital);3 habs.;90 m²;1ª planta;Te has quedado sin tu piso cerca de la universidad y de muchas otras cosas, como transportes públicos, ambulatorios, colegios y va...;39.4791197;-0.3279807;1 baño;valencia
1.450 €/mes;Piso en La Roqueta;/alquilar/piso-la_roqueta46007-46708367390_100500/;La Roqueta (Distrito Extramurs. València Capital);2 habs.;78 m²;1ª planta;Xiob inmobiliaria ofrece en alquiler temporal, esta vivienda totalmente exterior, ubicada en el tranquilo y bien comunicado barrio...;39.4688932;-0.3832662;2 baños;valencia
900 €/mes;Apartamento en Deveses Playa;/alquilar/apartamento-oliva_nova-46749303646_109300/;Oliva Nova (Oliva);2 habs.;;;"Un adosado en oliva a tan solo 300m de la playa deveses ! 

Esta en una primera planta en una urbanización con zona comunitaria co...";38.876910286;-0.033348949;1 baño;valencia
1.200 €/mes;Piso en calle de Dolores Marqués;/alquilar/piso-benimaclet_barrio46020-46669004775_990569/;Benimaclet (Distrito Benimaclet. València Capital);3 habs.;72 m²;2ª planta;"Tenemos la vivienda que necesitas para tus estudios.

Ubicada en una de las mejores zonas de benimaclet, muy bien comunicada con l...";39.4872846;-0.3625405;1 baño;valencia
A consultar;Apartamento en Carrer del Garbí, 4;/alquilar/apartamento-tavernes_de_la_valldigna_centro_urbano-45834563683_108900/;Tavernes de la Valldigna;2 habs.;;;Estupendo apartamento de 2 dormitorios con unas vistas espectaculares tanto al mar como a la montaña  y a escasos 200 metros del m...;39.0820418;-0.2137707;1 baño;valencia
2.200 €/mes;Piso en Avenida de la Gola del Puchol;/alquilar/piso-pobles_del_sud_el_saler-42587622621_109300/;El Saler (Distrito Pobles del Sud. València Capital);2 habs.;95 m²;;"En arrival te ofrecemos esta vivienda en alquiler de temporada en el saler, junto a la playa de la devesa. 
Es una zona privilegia...";39.354928696;-0.320057007;2 baños;valencia
250 €/mes;Piso en Plaza Doctor Emilio Ramón Llin;/alquilar/piso-moncada_centro_urbano-42533972652_100500/;Moncada;1 hab.;15 m²;1ª planta;"J.a.f inmobiliaria dispone en exclusiva de esta habitación mediana en alfara del patriarca.
Habitación amueblada.
Para estudiante ...";39.5460653;-0.3893012;1 baño;valencia
1.600 €/mes;Ático en Carrer de Fontanars dels Alforins, 36;/alquilar/atico-patraix_barrio46007-46742907713_992784/;Patraix (Distrito Patraix. València Capital);2 habs.;85 m²;;"Precioso y espectacular ático en el barrio de patraix, concretamente en la calle fontanares. 
 
La vivienda se sitúa en un edifici...";39.45839898690173;-0.3923661497977246;1 baño;valencia
850 €/mes;Piso en San Antonio;/alquilar/piso-cullera_sant_antoni-46671482995_100500/;Sant Antoni (Cullera);2 habs.;94 m²;6ª planta;Piso en cullera zona san antonio de 94 m. De superficie distribuidos en dos habitaciones, una doble y una simple, salón comedor co...;39.1625151;-0.2473327;2 baños;valencia
1.750 €/mes;Piso en calle de Vidal de Blanes;/alquilar/piso-el_grau46024-46740294492_998821/;El Grau (Distrito Poblats Marítims. València Capital);3 habs.;82 m²;1ª planta;"*para estudiantes
El inmueble esta completamente reformado a estrenar, consta de 3 habitaciones, amplio salón comedor con cocina a...";39.4594659;-0.3343074;1 baño;valencia
950 €/mes;Piso en Estación Metro Moncada;/alquilar/piso-moncada_centro_urbano-36687792764_100500/;Moncada;3 habs.;110 m²;5ª planta;"Fantástico piso en alquiler para estudiantes. A un paso del ceu de moncada (valencia).

Dispone de 2 dormitorios dobles muy grande...";39.5441565;-0.3886691;1 baño;valencia
980 €/mes;Piso en L´Hort de Senabre;/alquilar/piso-patraix_favara46017-45883180873_100500/;Favara (Distrito Patraix. València Capital);2 habs.;61 m²;1ª planta;"Primera planta sin ascensor

Vivienda en alquiler reformada, a unos 15 minutos de la plaza de españa, distribuida en dos dormitori...";39.4536825;-0.3934763;1 baño;valencia
1.200 €/mes;Piso en Avinguda de Sant Josep de la Muntanya;/alquilar/piso-la_petxina46008-46678070690_109300/;La Petxina (Distrito Extramurs. València Capital);1 hab.;59 m²;6ª planta;Precioso ático loft en zona juan llorens con chimenea para entrar a vivir. Reformado de diseño. La vivienda cuenta con un altillo ...;39.4743863;-0.3928544;1 baño;valencia
1.350 €/mes;Piso en Avinguda de Peris y Valero;/alquilar/piso-russafa46006-45032590210_100500/;Russafa (Distrito L'Eixample. València Capital);4 habs.;145 m²;2ª planta;Maravilloso piso en alquiler en una muy buena zona del emblemático barrio de ruzafa, exterior y muy luminoso, encontramos este pis...;39.4574783;-0.3741275;2 baños;valencia
1.400 €/mes;Piso en calle del Humanista Honorato Juan;/alquilar/piso-arrancapins46007-45896800457_100500/;Arrancapins (Distrito Extramurs. València Capital);2 habs.;73 m²;5ª planta;Excepcional vivienda en el centro de valencia, rodeada de todos los servicios y comercios junto a la calle albacete y la emblemáti...;39.4644945;-0.3867365;1 baño;valencia
1.675 €/mes;Piso en Plaza de Honduras, 11;/alquilar/piso-ciutat_jardi46022-46722844685_100500/;Ciutat Jardí (Distrito Algirós. València Capital);4 habs.;111 m²;7ª planta;"Piso en alquiler desde septiembre! Delante de las universidades. Sin pagar meses de verano

 Alquiler de piso de 4 amplios dormito...";39.4743;-0.344076;2 baños;valencia
1.850 €/mes;Apartamento en El Cabanyal-El Canyamelar;/alquilar/apartamento-el_cabanyal_el_canyamelar46011-45080039036_109300/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);3 habs.;101 m²;1ª planta;"Luminoso y amplio piso en alquiler en el coraz&oacute;n del barrio de el cabanyal.

El piso est&aacute; disponible para alquilar d...";39.465258;-0.3292462;2 baños;valencia
675 €/mes;Piso en Carrer de Joan Miró;/alquilar/piso-massamagrell_centro_urbano-45867815054_994057/;Massamagrell;1 hab.;56 m²;2ª planta;Alquiler massamagrell. Bonita, cómoda, amueblada y soleada vivienda en alquiler. Además de su ubicación hacerla aún mas perfecta, ...;39.5734733;-0.3324885;1 baño;valencia
950 €/mes;Apartamento en El Castell;/alquilar/apartamento-burjassot_el_castell-45895786520_101800/;El Castell (Burjassot);3 habs.;90 m²;4ª planta;Nueva propiedad a estrenar junto a la parada del metro y parking público. Dispone de dos dormitorios (uno de los cuales tiene el a...;39.507055803;-0.406633588;1 baño;valencia
A consultar;Apartamento en Passeig Marítim de Neptú, 87;/alquilar/apartamento-playa_de_gandia-45093359827_528520/;Playa de Gandia (Gandia);3 habs.;84 m²;3ª planta;"Alojamiento exclusivo familias
No se admiten grupos de jóvenes ni despedidas

En el municipio de gandia, se encuentra este encanta...";39.010199890442465;-0.16819413040042264;2 baños;valencia
1.600 €/mes;Apartamento en Playa de Gandia;/alquilar/apartamento-playa_de_gandia-31675794986_100500/;Playa de Gandia (Gandia);2 habs.;80 m²;3ª planta;"Este apartamento se encuentra en una de las zonas más solicitadas de la playa de gandía.
 
 La vivienda está compuesta por dos dor...";39.0000534;-0.1635236;2 baños;valencia
125 €/día;Apartamento en Passeig de la Universitat, 8;/alquilar/apartamento-playa_de_gandia-45889224383_511366/;Playa de Gandia (Gandia);2 habs.;75 m²;8ª planta;Este encantador apartamento en alquiler vacacional se encuentra en el octavo piso y tiene una superficie total de 75 m², con 2 hab...;38.99399;-0.16493967;1 baño;valencia
1.000 €/mes;Casa adosada en El Cabanyal-El Canyamelar;/alquilar/casa_adosada-el_cabanyal_el_canyamelar46011-45881345689_109300/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);1 hab.;34 m²;;"Este apartamento tiene 1 dormitorio y está a pocos pasos de la playa y del puerto de valencia.

Este barrio es una zona vibrante y...";39.4691394;-0.3305196;1 baño;valencia
3.000 €/mes;Casa en Avinguda de la Marina;/alquilar/casa-platja_de_pucol-45851166810_100900/;Platja de Puçol (Puçol);4 habs.;215 m²;;Habitale presenta esta vivienda en alquiler a primera linea de playa. Alquiler mes de agosto 3.000 €, y 300 € de fianza, mes de se...;39.613834932;-0.261029778;2 baños;valencia
850 €/mes;Casa en Playa Oliva Nova;/alquilar/casa-oliva_nova-33355511145_108900/;Oliva Nova (Oliva);3 habs.;80 m²;;"No es alquiler anual, leer hasta el final. Se alquila adosado en un residencial de 15/20 adosados con piscina compartida.

Leer ha...";38.8983226;-0.0573043;2 baños;valencia
1.250 €/mes;Apartamento en Avenida de las Salinas;/alquilar/apartamento-almarda46520-46675438588_101800/;Almardà (Sagunt - Sagunto);3 habs.;98 m²;1ª planta;Engel&völkers les presenta en exclusiva este encantador apartamento para larga estancia en la urbanización proamar. Consta de 3 do...;39.7110441;-0.1977017;2 baños;valencia
A consultar;Piso en Carrer Illes Canàries;/alquilar/piso-playa_de_gandia-39211474119_520637/;Playa de Gandia (Gandia);2 habs.;85 m²;Bajo;Este apartamento se alquila para estudiantes universitarios durante el curso y para turistas durante el verano - ( no se alquila p...;39.0009111;-0.1642501;2 baños;valencia
2.600 €/mes;Piso en Gran Vía del Marqués del Turia;/alquilar/piso-el_pla_del_remei46004-45835059420_100500/;El Pla del Remei (Distrito L'Eixample. València Capital);4 habs.;190 m²;4ª planta;Grupo alain inmobiliaria alquila piso en valencia. Dispone de 190 metros cuadrados  y esta distribuido en cuatro dormitorios y  tr...;39.4679333;-0.3660378;3 baños;valencia
2.000 €/mes;Apartamento en Playa de Gandia;/alquilar/apartamento-playa_de_gandia-31742125331_100500/;Playa de Gandia (Gandia);3 habs.;120 m²;3ª planta;Si quieres despertar con vistas al mar este verano 2024 completamente equipado desde el 26 de junio al 5 de julio (por la mañana) ...;39.0057786;-0.1639474;2 baños;valencia
2.800 €/mes;Apartamento en Carrer del Riu Turia;/alquilar/apartamento-platja_de_pucol-45840207159_100500/;Platja de Puçol (Puçol);1 hab.;58 m²;2ª planta;At home ofrece en alquiler de corta estancia a partir de septiembre de 2024 este precioso apartamento situado en el residencial az...;39.6058798;-0.2688068;1 baño;valencia
3.300 €/mes;Apartamento en Passeig Marítim de Neptú;/alquilar/apartamento-playa_de_gandia-42547155095_100500/;Playa de Gandia (Gandia);3 habs.;110 m²;15ª planta;Impresionante apartamento en la zona de playa de gandía, con 110.00 m² de superficie. Esta propiedad reformada cuenta con 3 habita...;39.0085987;-0.1662435;2 baños;valencia
A consultar;Apartamento en Passeig Marítim de Neptú;/alquilar/apartamento-playa_de_gandia-39234031890_520637/;Playa de Gandia (Gandia);2 habs.;50 m²;Bajo;"El apartamento se alquila a estudiantes universitarios durante el curso y para vacaciones durante el verano.

Apartamento  complet...";38.999739;-0.1589329;1 baño;valencia
1.700 €/mes;Chalet en Calicanto;/alquilar/chalet-calicanto-45866720050_992527/;Calicanto (Chiva);6 habs.;331 m²;;Vía de servicios inmobiliarios ofrece en venta esta espectacular propiedad situada en la urb. Calicanto de chiva, en plena sierra ...;39.4483531;-0.6155333;4 baños;valencia
2.000 €/mes;Piso en calle de Ángel Villena;/alquilar/piso-ciutat_de_les_arts_i_de_les_ciencies46013-36761356526_512554/;Ciutat de les Arts i de les Ciències (Distrito Quatre Carreres. València Capital);1 hab.;80 m²;2ª planta;Se alquila fantástico apartamento a estrenar  en nuevo residencial en la nueva zona del saler, junto a la ciudad de las artes y la...;39.4484698;-0.3674447;2 baños;valencia
850 €/mes;Piso en Carrer de la Pavia;/alquilar/piso-avinguda_nou_octubre_port_de_sagunt46520-45909059000_525733/;Avinguda Nou d'Octubre-Port de Sagunt (Distrito Port de Sagunt. Sagunt - Sagunto);3 habs.;115 m²;1ª planta;Desde trato hecho gestiones inmobiliarias ofrecemos piso amplio en zona centro del puerto de sagunto, a 10 minutos andando de la p...;39.659592003;-0.227882816;2 baños;valencia
550 €/mes;Apartamento en Carrer la Rábida, 30;/alquilar/apartamento-playa_de_gandia-36689433466_100500/;Playa de Gandia (Gandia);2 habs.;84 m²;1ª planta;"Alquiler estudiantes / invierno 2024-2025
De septiembre a junio - 2 meses de fianza

Vivienda ubicada a tan solo 400 metros de pri...";38.998;-0.163497;2 baños;valencia
1.600 €/mes;Apartamento en Mestalla;/alquilar/apartamento-exposicio-45036652822_109300/;Exposició (Distrito El Pla del Real. València Capital);4 habs.;118 m²;4ª planta;"Bienvenido a tu nuevo hogar en valencia!

Este apartamento tiene 4 dormitorios está a pocos pasos del mestalla  y de blasco ibáñez...";39.4755515;-0.3589891;2 baños;valencia
750 €/mes;Apartamento en Carrer de Jaime Roig, 1;/alquilar/apartamento-canet_en_berenguer_centro_urbano-46686481549_525733/;Canet d'en Berenguer;2 habs.;75 m²;1ª planta;Desde trato hecho gestiones inmobiliarias ofrecemos apartamento para la temporada del 6 de septiembre a 30 de junio, disfruta de u...;39.674614;-0.21033154;2 baños;valencia
500 €/mes;Piso en Avinguda La Fira;/alquilar/piso-albaida_centro_urbano-45029351580_100500/;Albaida;3 habs.;120 m²;6ª planta;"----------vivienda en alquiler con opcion a compra y venta directa--------------------

-------------------------no disponible en ...";38.83830627;-0.518789096;2 baños;valencia
2.700 €/mes;Casa en Chiva;/alquilar/casa-chiva_centro_urbano-37509225601_101800/;Chiva;5 habs.;480 m²;;Este chalet independiente se encuentra en la urbanización de calicanto. Es un chalet que tiene  480 m² construidos y 1000 m² de pa...;39.4402325;-0.5767331;4 baños;valencia
2.400 €/mes;Casa en calle Algeciras;/alquilar/casa-serra_centro_urbano-37521834673_101800/;Serra;4 habs.;328 m²;;Preciosa vivienda distribuida en dos plantas con garaje en la urbanización residencial de torre porta coeli. Tiene una parcela de ...;39.6431997;-0.5115548;4 baños;valencia
3.500 €/mes;Casa en Carrer Serra de Mariola;/alquilar/casa-el_far_el_dossel46408-37525583593_101800/;El Far-El Dossel (Cullera);4 habs.;400 m²;;"Alquiler para temporada baja (1 de octubre a 30 de marzo)
Esta gran propiedad se alquila en corta estancia. Totalmente equipada. U...";39.1853718;-0.2251119;3 baños;valencia
750 €/mes;Piso en El Far-El Dossel;/alquilar/piso-el_far_el_dossel46408-44211076392_101800/;El Far-El Dossel (Cullera);1 hab.;64 m²;4ª planta;Engel&völkers les presenta este cómodo piso en el faro de cullera, acogedor y luminoso. Cuenta con 1 dormitorio y 1 baño, en unos ...;39.183136;-0.2200698;1 baño;valencia
150 €/día;Apartamento en calle Paraninf, nº 4;/alquilar/apartamento-playa_de_gandia-15037582467_511366/;Playa de Gandia (Gandia);3 habs.;105 m²;5ª planta;"Alquiler de verano , junio 500€/semana, julio 800€/semana , agosto 850€ /semana

Terminos y condiciones del alquiler vacacional 
L...";38.9954197;-0.1648317;2 baños;valencia
750 €/mes;Apartamento en Gandia Playa y Grao;/alquilar/apartamento-playa_de_gandia-41739322874_100500/;Playa de Gandia (Gandia);3 habs.;103 m²;3ª planta;"Alquiler vacacional

Encantador apartamento en la playa de gandía, situado en la zona ducal en primera linea. Esta vivienda consta...";39.0079261;-0.1661572;2 baños;valencia
950 €/mes;Apartamento en Carrer del Doctor Peset Cervera;/alquilar/apartamento-el_botanic46008-45088263910_101800/;El Botànic (Distrito Extramurs. València Capital);1 hab.;39 m²;3ª planta;Engel&völkers presenta en exclusiva esta propiedad pensada y diseñada para tener una estancia agradable y cómoda. Espacio totalmen...;39.4747717;-0.3867598;1 baño;valencia
1.400 €/mes;Piso en calle del Padre Jofré;/alquilar/piso-la_roqueta46007-46678924969_527170/;La Roqueta (Distrito Extramurs. València Capital);2 habs.;92 m²;1ª planta;"Excelente piso de alquiler temporal (máximo 11 meses) en zona muy codiciada de valencia.

Propiedad situada en zona de la roqueta,...";39.4677034;-0.3813226;1 baño;valencia
1.500 €/mes;Piso en Carrer del Bisbe;/alquilar/piso-sant_francesc46002-45011849207_100500/;Sant Francesc (Distrito Ciutat Vella. València Capital);1 hab.;95 m²;1ª planta;Grupo alain inmobiliaria, alquila piso en cuidad bella, un primer piso, sin ascensor! Distribuido de una cocina equipada, sala com...;39.4705712;-0.3720759;1 baño;valencia
1.950 €/mes;Apartamento en El Cabanyal-El Canyamelar;/alquilar/apartamento-el_cabanyal_el_canyamelar46011-41711744694_109300/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);3 habs.;87 m²;Bajo;Piso para alquiler a medio plazo. Disponible para alquiler desde un mínimo de 30 días hasta un máximo de 180 días. Precio 65 eur p...;39.468007826;-0.324905178;2 baños;valencia
1.000 €/mes;Apartamento en Playa La Pobla de Farnals;/alquilar/apartamento-playa_la_pobla_de_farnals-46765589662_101800/;Playa La Pobla de Farnals (La Pobla de Farnals);2 habs.;72 m²;5ª planta;Alquiler de septiembre a junio, 1000 euros/mes con gastos incluidos. Este amplio y luminoso apartamento ofrece todo lo necesario p...;39.5676381;-0.2877478;1 baño;valencia
980 €/mes;Piso en Avenida de la Gola del Puchol;/alquilar/piso-pobles_del_sud_el_saler-46740960299_100900/;El Saler (Distrito Pobles del Sud. València Capital);2 habs.;60 m²;9ª planta;En gola de puchol, pobles del sud, el saler, luminoso y precioso apartamento de 60m² totalmente reformado, amueblado, exterior, co...;39.358954869;-0.319213677;1 baño;valencia
1.400 €/mes;Piso en Centro - Sant Francesc;/alquilar/piso-sant_francesc46001-46745650062_100500/;Sant Francesc (Distrito Ciutat Vella. València Capital);3 habs.;100 m²;8ª planta;Grupo alain alquila puso de 100m reformados en 3 habitaciones, 2 baños unos en suit, cocina, salón, balcón en habitación principal...;39.4698298;-0.3788633;2 baños;valencia
1.400 €/mes;Piso en Aiora;/alquilar/piso-aiora46022-14193704838_100100/;Aiora (Distrito Camins al Grau. València Capital);3 habs.;76 m²;7ª planta;Disponible en septiembre. Increíble vivienda reformada junto a la parada de metro 'ayora', ideal para estudiantes, 76 m², 3 dormit...;39.4671706;-0.3455204;;valencia
2.100 €/mes;Piso en calle de Cirilo Amorós;/alquilar/piso-el_pla_del_remei46004-23340375845_100500/;El Pla del Remei (Distrito L'Eixample. València Capital);2 habs.;119 m²;3ª planta;Grupo alain inmobiliaria, alquila lujoso piso en cirilo amorós junto al merado de colón. Distribuido en dos dormitorios dobles, do...;39.4671699;-0.3716868;2 baños;valencia
1.550 €/mes;Piso en La Seu;/alquilar/piso-la_seu46003-45016120990_108900/;La Seu (Distrito Ciutat Vella. València Capital);2 habs.;74 m²;;"Vivienda en&nbsp;edificio de finales del siglo xix rehabilitado, ubicado en la calle de la paz, distrito de la seo, en pleno centr...";39.4733018;-0.3733436;1 baño;valencia
1.800 €/mes;Apartamento en Beteró;/alquilar/apartamento-algiros_la_carrasca46022-45098244963_109300/;La Carrasca (Distrito Algirós. València Capital);3 habs.;90 m²;4ª planta;"Piso en alquiler solo disponible durante julio de 2024!

El inmueble est&aacute; situado en la cuarta planta, sin ascensor.

La vi...";39.4744289;-0.3365804;1 baño;valencia
1.200 €/mes;Apartamento en Malvarrosa;/alquilar/apartamento-la_malva_rosa46011-46752877957_109300/;La Malva-rosa (Distrito Poblats Marítims. València Capital);3 habs.;83 m²;4ª planta;"¡Bienvenidos a su nuevo hogar!

Este encantador piso de 3 habitaciones, ubicado en la avenida malvarrosa, es ideal para estudiante...";39.4760757;-0.3277902;1 baño;valencia
2.500 €/mes;Apartamento en Alboraya Centro;/alquilar/apartamento-port_saplaya-45012703214_109300/;Port Saplaya (Alboraia - Alboraya);3 habs.;;;This charming vacation rental house is located just steps from the beach, offering its guests the opportunity to enjoy the sea bre...;39.510917397;-0.322299543;2 baños;valencia
2.800 €/mes;Piso en calle de Alboraya;/alquilar/piso-morvedre46010-40877338816_527170/;Morvedre (Distrito La Saïdia. València Capital);4 habs.;129 m²;2ª planta;"La propiedad se alquila por el mes de febrero 2024, disponible a partir del 17 de enero.
Totalmente reformado a estrenar! .

Fecha...";39.4819261;-0.3705222;2 baños;valencia
