precio;sub_descr;href;ubicacion;mt2;otros;latitude;longitude;habitaciones;banios;planta;CCAA
380.000 €;;/comprar/casa_adosada-foios_centro_urbano-45073022411_511859/;Foios;190 m²;Amplia y luminosa casa en venta en foios (valencia) de 190 m². 3 dormitorios, 3 terrazas, garaje y buhardilla. Zona residencial tr...;39.539164482;-0.356774332;3 habs.;3 baños;;valencia
109.000 €;;/comprar/piso-la_font_en_carros_centro_urbano-44195760688_100500/;La Font d'en Carròs;119 m²;"Fantástico piso en la font d'en carros.

Esta moderna propiedad a estrenar y con materiales de primera calidad, cuenta con 3 habit...";38.9174759;-0.1736741;3 habs.;2 baños;3ª planta;valencia
249.000 €;;/comprar/piso-olivereta_tres_forques-40918494581_100500/;Tres Forques (Distrito L'Olivereta. València Capital);121 m²;"¡No pierdas la oportunidad de hacerte con esta vivienda en venta!

Con una orientación sur que garantiza una luminosidad excepcion...";39.469514091;-0.405322389;3 habs.;;2ª planta;valencia
280.000 €;Piso en calle de Guillem de Anglesola, 17;/comprar/piso-aiora46022-43362209449_100500/;Aiora (Distrito Camins al Grau. València Capital);88 m²;Tu nuevo hogar cálido y bañado por la luz del sol desde el momento que entras por la puerta. Su diseño cuadrado, toda una ventaja,...;39.4653;-0.345938;2 habs.;2 baños;5ª planta;valencia
199.900 €;;/comprar/casa-benaguasil_centro_urbano-34218215913_515510/;Benaguasil;400 m²;"Llave maestra red inmobiliaria
Vende excelente casa de pueblo de 400m², con patio descubierto de 90m² y parcela de 482m² en nucleo...";39.5958915;-0.5858471;4 habs.;1 baño;;valencia
170.000 €;;/comprar/piso-vila_vella-25905353800_101800/;Vila Vella (Llíria);138 m²;Amplio piso en frente de la unión musical de lliria. 138 m² construidos, 4 habitaciones ( 2 dobles y 2 individuales ), 2 baños, sa...;39.626955372;-0.595806399;4 habs.;2 baños;5ª planta;valencia
169.000 €;;/comprar/apartamento-playa_de_gandia-45020231815_101800/;Playa de Gandia (Gandia);89 m²;Bonito apartamento en residencial con piscina en la zona norte de la playa de gandía. Tiene 89 m², con una muy buena distribución,...;39.0156147;-0.1776801;3 habs.;2 baños;4ª planta;valencia
500.000 €;;/comprar/piso-campanar_barrio46015-44233470200_510657/;Campanar (Distrito Campanar. València Capital);176 m²;¡Descubre el ático de tus sueños en pleno corazón de la ciudad! Este espectacular ático de 176 m² te ofrece una experiencia de vid...;39.478515;-0.3985404;4 habs.;2 baños;8ª planta;valencia
480.000 €;Chalet en calle Carrer de Santiago de Compostela, nº 8;/comprar/chalet-la_pobla_de_vallbona_centro_urbano-45043830775_101800/;La Pobla de Vallbona;386 m²;Chalet independiente en venta en zona maravisa que cuenta con una amplísima parcela de 5.293 m² y vivienda de 386 m² distribuidos ...;39.5769;-0.522466;4 habs.;2 baños;;valencia
240.000 €;;/comprar/casa-centre_la_canaleta-33349904815_992527/;Centre-La Canaleta (Mislata);96 m²;Le ofrecemos la oportunidad de vivir con su familia o adquirir una fantástica propiedad reformada, ubicada en la primera planta de...;39.474614994;-0.416358498;3 habs.;2 baños;;valencia
45.000 €;;/comprar/casa-serra_centro_urbano-45079262964_100500/;Serra;86 m²;Casa de pueblo para reformar en venta en serra, en el centro del casco antiguo de la población. La vivienda, de 85m² construidos, ...;39.6855529;-0.4298735;3 habs.;1 baño;;valencia
95.000 €;;/comprar/chalet_rustico-urbanitzacions_la_concordia-43390502266_995023/;Urbanitzacions-La Concòrdia (Llíria);145 m²;"Casa de campo en llíria. Zona de montecollado. Con piscina.
Zona muy cercana a la población.
Sin comisiones de agencia.
Llamar sin...";39.6517591;-0.5876793;4 habs.;2 baños;;valencia
360.000 €;Piso en calle del Maestro Aguilar, 2;/comprar/piso-russafa46006-41750210785_100900/;Russafa (Distrito L'Eixample. València Capital);96 m²;"La vivienda está ubicada en la cuarta planta de una finca construida en 1978, en perfecto estado con ascensor.

El inmueble se dis...";39.4617;-0.370747;3 habs.;2 baños;4ª planta;valencia
235.000 €;;/comprar/casa-sedavi_centro_urbano-43359488127_101800/;Sedaví;130 m²;Casa de pueblo para reformar, no obstante, se puede entrar a vivir. Esquinera a 2 calles, totalmente exterior. Zona inmejorable, c...;39.4258306;-0.3817499;4 habs.;1 baño;;valencia
740.000 €;;/comprar/duplex-penya_roja46023-45040923434_527671/;Penya-roja (Distrito Camins al Grau. València Capital);281 m²;Espectacular dúplex de 248m² ubicado en una de las zonas más prestigiosas de valencia, la ciudad de las artes y las ciencias. La p...;39.4635772;-0.3540261;5 habs.;3 baños;2ª planta;valencia
230.000 €;Ático en Avenida de la Mediterránea, 26;/comprar/atico-piles_centro_urbano-36723270334_100500/;Piles;127 m²;"Precioso ático dúplex con increíbles vistas a la playa de piles

Esta vivienda de reciente construcción (2015), cuenta con 3 dormi...";38.9464;-0.11684;3 habs.;2 baños;;valencia
189.000 €;;/comprar/piso-xeresa_centro_urbano-45921864584_108700/;Xeresa;125 m²;¡No pierdas la oportunidad de vivir en este precioso apartamento de ensueño en el resort y village xeresa del monte! Con 75 m² con...;39.0077412;-0.2028979;2 habs.;2 baños;;valencia
549.000 €;;/comprar/chalet-chiva_centro_urbano-34239744839_109300/;Chiva;541 m²;Esta vivienda, construida en los años 80, con un diseño singular, se ubica en una de las mejores parcelas de la urbanización el bo...;39.4482828;-0.617595;5 habs.;5 baños;;valencia
153.000 €;Apartamento en Carrer Atlàntic, 66;/comprar/apartamento-playa_de_gandia-43361948359_992222/;Playa de Gandia (Gandia);82 m²;¡No pierdas la oportunidad de vivir en este bonito apartamento en segunda línea de la playa de gandía, ubicado en la zona del puer...;38.999825;-0.16096911;3 habs.;2 baños;2ª planta;valencia
380.000 €;;/comprar/casa-benipeixcar_raval46702-36741792759_108900/;Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia);390 m²;En pleno corazón de gandía podrás encontrar esta propiedad, tanto si buscas una vivienda familiar como si deseas desarrollar un pr...;38.9634554;-0.1809058;3 habs.;2 baños;;valencia
225.000 €;;/comprar/chalet_pareado-chiva_centro_urbano-43360502785_992222/;Chiva;153 m²;Ubicado en la prestigiosa urbanización sierra perenchiza, este encantador chalet pareado representa el epítome del confort y la ca...;39.438716956;-0.600272239;3 habs.;3 baños;;valencia
490.000 €;Piso en Carrer de Gibraltar, 15;/comprar/piso-russafa46006-4447596121_109700/;Russafa (Distrito L'Eixample. València Capital);99 m²;Piso en un inmueble de obra nueva de 99 m2 de superficie construida y situado en la zona de València Capital, acomodado en planta 7. Está estructurado en 3 habitaciones y 2 baños completos. Aporta como extras ascensor.;39,4621738;-0,3783195;3 habs.;2 baños;7ª planta;valencia
259.000 €;;/comprar/chalet-naquera_naquera_centro_urbano-32581972936_100500/;Nàquera - Náquera;636 m²;Este increíble chalet hará que no vuelvas a vivir dos días iguales. Piscina, barbacoa, pista de tenis, tu propio espacio para apar...;39.6151766;-0.3897665;3 habs.;2 baños;;valencia
220.000 €;;/comprar/piso-en_corts46006-45042868372_996165/;En Corts (Distrito Quatre Carreres. València Capital);80 m²;Se vende un acogedor piso en la zona de en corts, ubicado en la séptima planta de un edificio con ascensor. Con una superficie tot...;39.4560674;-0.3725397;2 habs.;2 baños;7ª planta;valencia
142.999 €;;/comprar/apartamento-el_perellonet-45076067664_525379/;El Perellonet (Distrito Pobles del Sud. València Capital);70 m²;Este encantador apartamento en venta se encuentra en la zona de el perellonet, en valència capital. Situado en una segunda planta,...;39.3076055;-0.2966621;3 habs.;1 baño;2ª planta;valencia
165.000 €;;/comprar/piso-sueca_centro_urbano-92521481356_101000/;Sueca;91 m²;Alfa vende en exclusiva vivienda en primera línea de playa de 3 habitaciones y 1 baño completo, con galería y dos terrazas, una de...;39.232653658;-0.250634788;3 habs.;1 baño;;valencia
539.000 €;;/comprar/apartamento-el_cabanyal_el_canyamelar46011-42537202441_109300/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);155 m²;Esta exquisita vivienda está situada en el antiguo y pintoresco barrio pesquero de el cabanyal, un lugar donde el encanto de la ar...;39.4704987;-0.328793;3 habs.;3 baños;1ª planta;valencia
345.000 €;Casa adosada en Carrer San Vicente Ferrer, 150;/comprar/casa_adosada-san_antonio_de_benageber-4536265851_109700/;San Antonio de Benagéber (San Antonio de Benagéver);149 m²;Vi-2-p00-22. Casa adosada de obra nueva, de 149 m² de superficie construida, y emplazada en la zona de bétera.  Está dispuesta en ...;39.5639204;-0.5082273;4 habs.;2 baños;;valencia
170.000 €;;/comprar/piso-el_calvari46015-44243598780_997517/;El Calvari (Distrito Campanar. València Capital);64 m²;Situado en calle conchita piquer, en pleno campanar, se ubica este piso de 64 m² con muchas posibilidades. Este inmueble, construi...;39.4866959;-0.3913137;3 habs.;1 baño;6ª planta;valencia
290.000 €;Finca rústica en calle Plaza nº 31 La Garrama, nº 356;/comprar/finca_rustica-cheste_centro_urbano-39198462904_992527/;Cheste;614 m²;Oportunidad de inversión en una finca de casi 12.000m², con vivienda, piscina, bodega, cuadras, plaza de tientas, gran pinada y ca...;39.4949257;-0.6546575;3 habs.;1 baño;;valencia
150.000 €;;/comprar/casa-silla_centro_urbano-38389072158_100500/;Silla;315 m²;Ref: c492.estupenda casa de pueblo de 314 m² en la mejor ubicación de la población de silla. Casa con amplia fachada de 9 m. La ca...;39.364425301;-0.411208798;4 habs.;1 baño;;valencia
230.000 €;;/comprar/casa_adosada-chiva_centro_urbano-94236167436_100500/;Chiva;155 m²;Para vivir a 20 minutos de valencia con increíbles vistas y tranquilidad absoluta. Magnífico adosado en calicanto, dentro de urban...;39.437028;-0.5728287;3 habs.;3 baños;;valencia
200.000 €;Piso en Paseo Marítimo 9 de Octubre, 21;/comprar/piso-canet_en_berenguer_centro_urbano-45046930025_998216/;Canet d'en Berenguer;75 m²;"Apartamento en primera línea de playa con salida directa al paseo y vistas al mar.

En tercera planta en un edificio de cuatro alt...";39.67907504090769;-0.20391667122734702;3 habs.;1 baño;Bajo;valencia
535.000 €;;/comprar/piso-alboraia_alboraya_centro_urbano-43347103895_100500/;Alboraia - Alboraya;88 m²;"Se vende piso con terraza y vistas al mar increíbles. 
Piso en venta con terraza, parking, trastero, piscina comunitaria y vistas ...";39.489402252;-0.325765046;2 habs.;2 baños;6ª planta;valencia
150.000 €;;/comprar/apartamento-daimus_centro_urbano-44180023722_100500/;Daimús;80 m²;Apartamento situado en la zona norte de la playa de daimus, zona tranquila y residencial, en la que podrás disfrutar y descansar e...;38.9815508;-0.149774;2 habs.;2 baños;1ª planta;valencia
115.000 €;;/comprar/casa_adosada-sants_patrons-42547272533_100500/;Sants Patrons (Alzira);132 m²;¡Bienvenido a esta encantadora casa de pueblo en alzira, ubicada en la tranquila zona de les basses! Esta propiedad de dos plantas...;39.1445105;-0.4342898;4 habs.;2 baños;;valencia
110.000 €;;/comprar/chalet-la_font_en_carros_centro_urbano-42569172880_108700/;La Font d'en Carròs;182 m²;Casa de pueblo de 4 dormitorios y dos baños situada en el centro histórico la font d’en carrós. Dispone de dos plantas más azotea ...;38.9160075;-0.1739317;4 habs.;2 baños;;valencia
198.000 €;;/comprar/chalet_unifamiliar-turis_centro_urbano-45052348930_100900/;Turís;195 m²;"•.•oportunidad exclusiva•.•

Chalet en venta situado en el municipio de turis, en la urbanizacion altury.

En un entorno tranquilo...";39.326670996;-0.697381631;4 habs.;2 baños;;valencia
350.000 €;;/comprar/atico-pobles_del_sud_pinedo46012-35867676286_100900/;Pinedo (Distrito Pobles del Sud. València Capital);121 m²;"Exclusivo ático de tres plantas junto a la playa de pinedo, a escasos 5 minutos en coche de valencia

El inmueble, en excelente e...";39.4221308;-0.3367346;3 habs.;2 baños;;valencia
130.000 €;;/comprar/piso-nou_moles46018-45072623890_100200/;Nou Moles (Distrito L'Olivereta. València Capital);79 m²;"Cid-149

Tecnocasa nou moles vende excelente vivienda con ascensor en av. Cid de 79 mt2s distribuidos de a siguiente manera:

- te...";39.4689109;-0.3990646;2 habs.;;3ª planta;valencia
139.000 €;;/comprar/piso-benipeixcar_raval46702-42583749341_100500/;Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia);103 m²;Re/max arena os presenta esta vivienda ubicada en la zona de benipexcar, en gandia, una ciudad que combina la tranquilidad de la c...;38.960157;-0.1882911;3 habs.;2 baños;2ª planta;valencia
185.000 €;;/comprar/piso-sant_marcelli-45888462347_100200/;Sant Marcel·lí (Distrito Jesús. València Capital);101 m²;;39.4475866;-0.3883198;4 habs.;1 baño;6ª planta;valencia
239.000 €;;/comprar/casa_adosada-sueca_centro_urbano-38398924763_512447/;Sueca;239 m²;"Salón – comedor, cocina, 3 habitaciones, 1 baño, 1 aseo, terraza.

Garaje para 4 coches.

239 m² construidos.";39.204002427;-0.316274084;3 habs.;2 baños;;valencia
270.000 €;;/comprar/piso-aiora46022-40089850209_109300/;Aiora (Distrito Camins al Grau. València Capital);121 m²;Arrival te ofrece esta vivienda ubicada en la misma avenida del puerto, una de las zonas más atractivas en la actualidad de la cap...;39.463551;-0.344297;4 habs.;2 baños;;valencia
227.500 €;;/comprar/casa_unifamiliar-albalat_dels_tarongers_centro_urbano-45054211799_100200/;Albalat dels Tarongers;2.000 m²;"¡Espectacular chalet independiente de 2.000 m² de parcela y piscina! 
Situado en albalat dels tarongers en partida pla del amic. S...";39.7087677;-0.3221493;3 habs.;1 baño;;valencia
290.000 €;Casa en Urbanización Lloma Molina, 18;/comprar/casa-catadau_centro_urbano-44195499125_108900/;Catadau;226 m²;Bienvenido a tu futuro hogar. Tanto si estás buscando una vivienda habitual, alejada del ruido de la urbe, como si lo que deseas e...;39.26561;-0.59265;4 habs.;2 baños;;valencia
168.000 €;;/comprar/piso-nou_moles46018-42540537395_100200/;Nou Moles (Distrito L'Olivereta. València Capital);82 m²;"Ref: cid-122
Tecnocasa nou moles vende en exclusiva este piso de 77 m², situado en avenida del cid, cerca de la entrada del metro ...";39.469111796;-0.400285634;1 hab.;;;valencia
115.000 €;;/comprar/piso-alt_palancia_doctor_palos46500-42517784145_108900/;Alt Palància-Doctor Palos (Distrito Sagunt Poble. Sagunt - Sagunto);90 m²;Hoy os traemos una excelente oportunidad tanto de inversión como de vivienda propia. esta vivienda cuenta con una reforma integral...;39.680788;-0.2851576;3 habs.;1 baño;5ª planta;valencia
127.000 €;;/comprar/apartamento-el_perellonet-45834144208_100500/;El Perellonet (Distrito Pobles del Sud. València Capital);38 m²;"¿Quieres vivir frente al mar? ¡Lo tenemos!

Apartamento ubicado en el paseo de las golas del perellonet a primera línea de playa.
...";39.2796034;-0.2760113;1 hab.;1 baño;5ª planta;valencia
160.000 €;;/comprar/piso-el_forn_alcedo46026-45845176708_101800/;El Forn d'Alcedo (Distrito Pobles del Sud. València Capital);97 m²;"Vivienda totalmente reformada y amueblada en la pedania de  forn d'alcedo en valencia.
 Piso en segunda altura sin ascensor, 97 mt...";39.431662;-0.3785297;2 habs.;1 baño;;valencia
50.000 €;;/comprar/casa_adosada-la_torreta_santa_barbara-44265743111_100500/;La Torreta-Santa Bàrbara (Llíria);142 m²;Casa de pueblo en el centro de lliria con una superficie de solar de 129 m² y construida de 142m² construidos totales solo se vend...;39.628129484;-0.60015155;2 habs.;1 baño;;valencia
75.000 €;;/comprar/casa-vilallonga_villalonga_centro_urbano-45024957446_100500/;Vilallonga - Villalonga;152 m²;¡Descubre el encanto de la vida en el corazón de villalonga! Esta encantadora casa de pueblo, ubicada en una tranquila calle peato...;38.8854265;-0.2096932;3 habs.;1 baño;;valencia
375.000 €;Ático en Carrer del Riu Bidasoa,  s/n;/comprar/atico-poble_nou46019-2929870837_109700/;Poble Nou (Distrito Pobles del Nord. València Capital);101 m²;3-6-B. Ático en un edificio de obra nueva de 101 m2 de superficie construida y ubicado en la zona de València Capital, enclavado en planta 6. Está distribuido en 3 habitaciones y 2 baños completos. Incluye extras como garaje y trastero.;39,4980043;-0,3783915;3 habs.;2 baños;;valencia
299.000 €;;/comprar/chalet-la_pobla_de_vallbona_centro_urbano-41753232466_100500/;La Pobla de Vallbona;224 m²;Inmueble en exclusiva: chalet individual con una parcela de 1081 m² , la vivienda está construida en una sola planta y cuenta con ...;39.6175683;-0.5212526;4 habs.;1 baño;;valencia
153.000 €;;/comprar/apartamento-playa_de_gandia-44189951425_100500/;Playa de Gandia (Gandia);97 m²;"Maravilloso piso en  playa de gandia

Caracteristicas a resaltar:

- 97 m. De superficie.
-100 m. De la playa.
- 1 habitación dobl...";38.9993612;-0.1606677;3 habs.;3 baños;2ª planta;valencia
70.000 €;;/comprar/piso-carlet_centro_urbano-44227730823_511145/;Carlet;135 m²;Amplio piso en venta de 135m distribuidos en salón con balcón,4 habitaciones (dos de ellas con armario empotrado),2 baños completo...;39.222552321;-0.518316025;4 habs.;2 baños;2ª planta;valencia
184.000 €;;/comprar/piso-el_baladre46500-43402364820_100500/;El Baladre (Distrito Port de Sagunt. Sagunt - Sagunto);124 m²;"Venta exclusiva con housell. Llámanos y visita esta vivienda.

Piso de 124 m² en sagunto/sagunt, provincia de valencia. Esta vivie...";39.67553252;-0.262078552;3 habs.;2 baños;4ª planta;valencia
150.000 €;;/comprar/chalet-godelleta_centro_urbano-43394497305_990548/;Godelleta;150 m²;Descubre este bonito chalet independiente en la parte alta de calicanto a, junto a la urbanización el bosque de chiva. Rodeado de ...;39.443047665;-0.621245233;2 habs.;1 baño;;valencia
76.400 €;;/comprar/piso-palma_de_gandia_centro_urbano-9193197819_100500/;Palma de Gandia;95 m²;Vivienda de dos dormitorios y dos ba¦os, ubicada en la planta baja de un edificio que dispone de ascensor.  Situada en el municipi...;38.924809;-0.2195368;2 habs.;2 baños;Bajo;valencia
125.000 €;Piso en Carrer de Aldaya, 25;/comprar/piso-benaguasil_centro_urbano-4420195570_109700/;Benaguasil;90 m²;Piso a2 baj patio. Este anuncio corresponde al piso a puerta 2 ubicado en la planta baja de edificio, se distribuye de la siguient...;39.5925098;-0.5837929;2 habs.;2 baños;Bajo;valencia
129.500 €;;/comprar/piso-paterna_centre46980-45086568806_100200/;Centre (Paterna);90 m²;"Paterna - parque alborgi
Te presentamos esta fantástica vivienda con ascensor y balcón en una zona inmejorable de paterna. Junto a...";39.5083415;-0.4406054;;1 baño;;valencia
145.000 €;Casa adosada en Carrer de la Carpa, 15;/comprar/casa_adosada-platja_oliva-42525457177_100500/;Platja d'Oliva (Oliva);143 m²;"Adosados en oliva, con piscina comunitaria, a 500 metros de la playa

Excelente oportunidad de adquirir esta encantadora y espacio...";38.921;-0.0915286;2 habs.;2 baños;;valencia
159.990 €;;/comprar/piso-bunol_centro_urbano-45043439449_100500/;Buñol;270 m²;Se trata de dos viviendas destinadas a local de oficinas en una primera planta con ascensor. Cuenta con 250m² distribuidos en ocho...;39.415458468;-0.786345252;8 habs.;2 baños;Bajo;valencia
235.000 €;;/comprar/casa-paterna_centre46980-43397092076_108900/;Centre (Paterna);101 m²;Esta casa, construida en 1920, se encuentra en el corazón del centro de paterna. La parcela tiene una superficie de 490 metros cua...;39.4988776;-0.4361292;3 habs.;1 baño;;valencia
110.000 €;;/comprar/casa-la_vila_centre-674848039_501538/;La Vila-Centre (Ontinyent);427 m²;Excelente  casa en casco antiguo de onteniente con detalles arquitectónicos de época y sólida construcción.   Con un total de 400 ...;38.822042184;-0.610671865;6 habs.;3 baños;;valencia
175.000 €;;/comprar/piso-benicalap_barrio46025-26715024084_994429/;Benicalap (Distrito Benicalap. València Capital);82 m²;Ideal inversionistas!!!!!!!!!!!!!Bonito piso  recien reformado con amplia terraza de 25m² . Junto avda. Peset aleixandre y parada ...;39.4905642;-0.3877406;3 habs.;2 baños;1ª planta;valencia
525.000 €;Piso en calle del Río Segre, 25;/comprar/piso-benicalap_barrio46025-4650165907_109700/;Benicalap (Distrito Benicalap. València Capital);124 m²;Vi-1-1-1-p08-a. Piso en una finca de obra nueva de 124 m² de superficie construida y emplazado en la zona de valència capital, pos...;39.4966672;-0.3829952;4 habs.;2 baños;8ª planta;valencia
281.000 €;Piso en calle C/ Alcalá Galiano y Luis Cuadau Marco;/comprar/piso-sant_josep_els_metalls-35088505439_109700/;Sant Josep-Els Metalls (Distrito Port de Sagunt. Sagunt - Sagunto);113 m²;Piso en un edificio de obra nueva de 113 m² de superficie construida y ubicado en la zona de sagunt - sagunto, con orientación nor...;39.665867;-0.220526;3 habs.;2 baños;;valencia
185.000 €;;/comprar/piso-xirivella_centro_urbano46950-45010257626_100200/;Xirivella;150 m²;Tecnocasa xirivella presenta en exclusiva este espectacular piso exterior con 130 m² útiles y 150 m² construidos, ubicado en una z...;39.459624575;-0.446013539;4 habs.;2 baños;;valencia
156.000 €;Piso en calle de Moraira, 11;/comprar/piso-natzaret46024-42518933676_100500/;Natzaret (Distrito Poblats Marítims. València Capital);70 m²;"Nuevo ingreso! Gran oportunidad.

Se vende apartamento en el barrio natzaret, una zona en pleno desarrollo y con grandes proyectos...";39.4505;-0.334578;3 habs.;1 baño;3ª planta;valencia
440.000 €;;/comprar/chalet-la_pobla_de_vallbona_centro_urbano-44236056702_100500/;La Pobla de Vallbona;456 m²;Chalet en urbanización con todos los servicios, a 25 minutos del centro de valencia, cerca de kinepolis y centro comercial el osit...;39.590818249;-0.552096543;7 habs.;3 baños;;valencia
185.000 €;;/comprar/piso-pucol_centre-45048906427_100500/;Centre (Puçol);122 m²;"¿Necesitas espacio para vivir con comodidad y disfrutar de tu familia? No sigas buscando porque lo tenemos.

Se trata de una estup...";39.6214993;-0.3078091;4 habs.;;2ª planta;valencia
125.000 €;;/comprar/piso-avinguda_nou_octubre_port_de_sagunt46520-44214373978_101800/;Avinguda Nou d'Octubre-Port de Sagunt (Distrito Port de Sagunt. Sagunt - Sagunto);88 m²;A solo 100 metros de la avenida 9 de octubre se encuentra este piso de 4 dormitorios con orientación suroeste. Es una vivienda con...;39.6632087;-0.2314875;4 habs.;1 baño;1ª planta;valencia
398.000 €;;/comprar/piso-pucol_centre-45070930830_992222/;Centre (Puçol);191 m²;Bienvenidos a esta oportunidad única de adquirir una espectacular vivienda en el corazón de puzol, uno de los pueblos más solicita...;39.614861238;-0.303486836;7 habs.;3 baños;1ª planta;valencia
230.000 €;;/comprar/apartamento-playa_de_gandia-8378795469_101800/;Playa de Gandia (Gandia);140 m²;Apartamento en primera linea de la playa de gandia , con una espectacular terraza vistas al mar y muy grande, 3 dormitorios , 2 ba...;39.0107686;-0.1678159;3 habs.;2 baños;2ª planta;valencia
39.000 €;Piso en Carrer de Pepe Ciges, 2;/comprar/piso-enguera_centro_urbano-682200098_501520/;Enguera;88 m²;Piso en segunda planta de un edificio de 1964, no tiene ascensor, situado en la avenida principal de enguera, entre el centro de s...;38.98027721664601;-0.6895827447015094;3 habs.;1 baño;2ª planta;valencia
1.390.000 €;;/comprar/chalet-entrepins-45038551941_101800/;Entrepins (L'Eliana);780 m²;Impresionante chalet de lujo en urbanización entrepins de l’eliana, junto al parque natural de la vallesa y a 5 min. Andando de la...;39.546167294;-0.511878366;7 habs.;6 baños;;valencia
100.000 €;;/comprar/piso-guadassuar_centro_urbano-945856909237931_109700/;Guadassuar;114 m²;Piso en la plaza reginaldo, zona exclusiva  de guadassuar, cerca de todos los sitios, colegios, médicos, zonas de ocio . Cuatro ha...;39.1884686;-0.4796085;4 habs.;2 baños;1ª planta;valencia
1.790.000 €;;/comprar/chalet-chiva_centro_urbano-39256001150_109300/;Chiva;447 m²;Esta villa dispondrá de una arquitectura que le permitirá apreciar las amplias vistas desde la parte más alta del bosque, con camp...;39.4495794;-0.6177294;5 habs.;6 baños;;valencia
295.000 €;;/comprar/chalet-vilamarxant_centro_urbano-40902559659_516139/;Vilamarxant;278 m²;"Precioso chalet en vilamarxant, con vistas al parque natural de la rodana.
Situado en una parcela urbana y dentro de la urbanizaci...";39.5383685;-0.6489864;4 habs.;3 baños;;valencia
50.900 €;;/comprar/casa-pedralba_centro_urbano-39230528551_995023/;Pedralba;191 m²;"Oportunidad bajada de precio. Casa en pedralba en muy buena ubicación. Espacio para dos viviendas. A reformar.
Precio negociable y...";39.6054354;-0.7278442;8 habs.;3 baños;;valencia
62.000 €;;/comprar/casa-alborache_centro_urbano-34224410510_992277/;Alborache;238 m²;Casa de pueblo con 2 viviendas independientes planta baja y piso: se ubica sobre una parcela 156 m² y cuenta 238 m² construidos,pl...;39.3930711;-0.7727539;3 habs.;1 baño;;valencia
200.000 €;;/comprar/apartamento-playa_la_pobla_de_farnals-42556465896_521567/;Playa La Pobla de Farnals (La Pobla de Farnals);96 m²;Ocasión de vivir al lado del mar con piscina y terraza. Maravillosa oportunidad de vivir o disfrutar de periodos vacacionales en l...;39.5655604;-0.2877552;3 habs.;1 baño;3ª planta;valencia
376.000 €;Piso en calle Sector Virentia,  S/N;/comprar/piso-godella_centro_urbano-4195630639_109700/;Godella;109 m²;Bloque 2 Portal 4 P00 Puerta C. Piso en un inmueble de obra nueva de 109 m2 de superficie construida y situado en la zona de Málaga Capital, acomodado en planta baja. Está estructurado en 3 habitaciones, 2 baños completos y terraza. Aporta como extras ascensor, garaje y trastero.;39,5335155;-0,4354231;3 habs.;2 baños;Bajo;valencia
320.000 €;Ático en Avinguda de Burjasot, 75;/comprar/atico-marxalenes46009-45032594237_992222/;Marxalenes (Distrito La Saïdia. València Capital);105 m²;Descubre este fantástico ático ubicado en la séptima planta de un edificio con ascensor en el barrio de campanar, valencia. Situad...;39.486862;-0.38775778;3 habs.;1 baño;;valencia
570.000 €;;/comprar/piso-benicalap_barrio46025-32593889077_109700/;Benicalap (Distrito Benicalap. València Capital);85 m²;Piso en un inmueble de obra nueva de 85 m² de superficie construida y situado en la zona de valència capital. Está estructurado en...;39.497753831;-0.383673359;4 habs.;2 baños;;valencia
250.000 €;;/comprar/chalet_unifamiliar-urbanizaciones_cumbres_de_calicanto_manyes_barbeta-39246141002_100900/;Urbanizaciones Cumbres de Calicanto-Manyes-Barbeta (Torrent);131 m²;¿Buscas una casa para disfrutar de vivir todo el año en el campo pero con todas las comodidades?  Te presentamos un chalet unifami...;39.41284181;-0.55676683;4 habs.;1 baño;;valencia
320.000 €;;/comprar/piso-el_grau46011-42573325865_994429/;El Grau (Distrito Poblats Marítims. València Capital);118 m²;"Precioso piso muy amplio con 5 habitaciones dobles en cabañal. Ideal inversores.
Muy buena ubicación, cerca del puerto, marina rea...";39.4619948;-0.3353535;5 habs.;2 baños;3ª planta;valencia
205.000 €;Piso en calle de los Molinos,  s/n;/comprar/piso-santa_rita_alborgi46980-4588200940_109700/;Santa Rita-Alborgí (Paterna);104 m²;Tipo d. 1º-3. Piso en un inmueble de obra nueva de 104 m² de superficie construida y situado en la zona de paterna, acomodado en p...;39.5033777;-0.4467351;2 habs.;2 baños;1ª planta;valencia
250.000 €;;/comprar/casa-guadassuar_centro_urbano-93386564272_515121/;Guadassuar;301 m²;Bungalow amplio y en buen estado, planta baja preparada para eventos con barra americana y cocina ,baño,  terraza con frutal y edi...;39.1891038;-0.480667;4 habs.;4 baños;;valencia
81.000 €;Piso en Carretera de Gabriel Ciscar, 85;/comprar/piso-oliva_nucli_urba-42591335620_109700/;Nucli Urbà (Oliva);76 m²;Magnífica promoción de viviendas de 2 y 3 dormitorios listas para entrar a vivir en el centro de oliva. Diferentes orientaciones y...;38.8959;-0.102251;3 habs.;2 baños;;valencia
126.000 €;;/comprar/piso-avinguda_nou_octubre_port_de_sagunt46520-45005873604_515412/;Avinguda Nou d'Octubre-Port de Sagunt (Distrito Port de Sagunt. Sagunt - Sagunto);111 m²;En la entrada del puerto de sagunto, en la zona de la palmereta, a 1,5 km de la playa, rodeado de comercios y a un paso del parque...;39.6621407;-0.2300279;3 habs.;1 baño;2ª planta;valencia
