precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
1.200 €/mes;Piso en calle de Juan Álvarez Mendizábal;/alquilar/piso-moncloa_aravaca_arguelles28008-32531018773_100200/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;46 m²;1ª planta;"'agencia inmobiliaria de madrid zona arguelles - plaza españa - conde duque oficina tecnocasa alquila:
Vivienda en pleno corazón d...";40.4249692;-3.7147102
3.900 €/mes;Dúplex en Ciudad Lineal;/alquilar/duplex-san_juan_bautista28043-39186280268_109300/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);4 habs.;4 baños;247 m²;;"En la mejor  zona de arturo soria, se alquila duplex de 180 metros, con cuatro habitaciones y cuatro baños.
 La planta inferior co...";40.4510844;-3.6550442
5.000 €/mes;Piso en calle de Alcalá;/alquilar/piso-goya28009-37558732658_996542/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;4 baños;250 m²;2ª planta;Diplomatic real estate ofrede piso frente al parque de el retiro y próximo plaza de la independencia. Amplio salón con ventanales ...;40.422080341;-3.681928574
2.100 €/mes;Piso en calle de la Madera;/alquilar/piso-universidad_malasana28004-39253566338_996542/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;65 m²;3ª planta;Diplomatic real estate ofrece bonito piso amueblado de 55m², en pleno centro de malasaña (centro) en extraordinaria ubicación.alqu...;40.4244608;-3.7035599
4.950 €/mes;Ático en calle de Fernán Núñez;/alquilar/atico-nueva_espana28036-945856909318930_109700/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;320 m²;;"Ático dúplex con230 m² útiles  2 terrazas. 3 plazas de garaje y trastero. 
 Urbanización privada con vigilancia 24 horas,  amplias...";40.4568683;-3.669093
2.200 €/mes;Piso en calle Lagasca;/alquilar/piso-salamanca_castellana28001-39256043050_100500/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;113 m²;6ª planta;El viso inmobiliaria ofrece magnífico piso reformado en buena finca con portero físico, de 113 m² consta de 3 dormitorios con 2 ba...;40.4287826;-3.6851318
3.950 €/mes;Piso en calle de García de Paredes;/alquilar/piso-trafalgar28015-35059825851_996542/;Trafalgar (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;126 m²;4ª planta;"Diplomatic real estate ofrece magnífico piso amueblado
 A la renta hay  que añadirle el 10% de iva.
Salón comedor de 30 m².
2 dorm...";40.4367417;-3.6945056
2.950 €/mes;Piso en calle de Arroyofresno;/alquilar/piso-fuentelarreina28035-39195595763_100500/;Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital);5 habs.;4 baños;324 m²;1ª planta;El viso inmobiliaria ofrece amplio piso de 324m²c (aprox 278 m²u). Consta de amplio salón, comedor en 3 ambientes,  4 dormitorios ...;40.476449896;-3.741403217
2.200 €/mes;Piso en calle de Monteleón;/alquilar/piso-universidad_malasana28004-26683852222_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;1 baño;75 m²;5ª planta;"Piso para alquiler temporal!! Disponible a partir de enero 2024.

Maravilloso ático amueblado de dos dormitorios completamente amu...";40.4274685;-3.7050321
2.200 €/mes;Piso en calle del Mármol;/alquilar/piso-imperial28005-35888843704_996542/;Imperial (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;110 m²;Bajo;"Diplomatic real estate ofrece bajo con jardin propio de 95 m²,
Se dustrubuye en;
Salón comedor de 28 m².,  con acceso a porche de ...";40.4052596;-3.7214086
1.850 €/mes;Ático en calle de Martín de los Heros;/alquilar/atico-moncloa_aravaca_arguelles28008-33401158879_996542/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;60 m²;;"Diplomatic real estate ofrece ático en argüelles,
Salón comedor amplio con acceso a terraza y hall de entrada.
Dormitorio doble y ...";40.4255943;-3.7146776
2.500 €/mes;Piso en calle de Alonso Cano;/alquilar/piso-rios_rosas28003-35870142771_996542/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;109 m²;1ª planta;Diplomatic real estate ofrece piso de obra nueva con piscina de niños y adultos, gimnasio, jardines, zona de juegos infantiles en ...;40.4453453;-3.6973387
5.500 €/mes;Chalet adosado en Avenida Fuententelarreina;/alquilar/chalet_adosado-fuentelarreina28035-37532540303_996542/;Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital);7 habs.;8 baños;582 m²;;;40.47476547;-3.746968577
1.300 €/mes;Piso en calle de Adora;/alquilar/piso-san_fermin-39250676939_100500/;San Fermín (Distrito Usera. Madrid Capital);4 habs.;2 baños;122 m²;8ª planta;Linkcasa paseo extremadura alquila un piso en la calle adora, a escasos metros del parque lineal del manzanares y la caja mágica. ...;40.3689047;-3.6896279
12.500 €/mes;Piso en calle de Alberto Bosch;/alquilar/piso-jeronimos28014-25005100743_996542/;Jerónimos (Distrito Retiro. Madrid Capital);4 habs.;5 baños;281 m²;3ª planta;"Diplomatic real estate ofrece magnífico piso de lujo a estrenar en jerónimos.
Gran salón de 50 m² con ventanales al exterior.hall ...";40.413541;-3.6892658
2.900 €/mes;Ático en calle de la Estrella;/alquilar/atico-universidad_malasana28004-39204453249_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;3 baños;88 m²;;Este precioso ático dúplex ha sido reformado de manera integral en 2023 y está a estrenar, cuenta con 88 útiles metros cuadrados c...;40.4224207;-3.7072355
2.400 €/mes;Piso en calle de García de Paredes;/alquilar/piso-chamberi_almagro28010-39179718581_996542/;Almagro (Distrito Chamberí. Madrid Capital);1 hab.;2 baños;100 m²;2ª planta;Diplomatic real estate ofrece excelente piso amueblado de 100m² en el barrio de almagro, en extraordinaria ubicación.el inmueble c...;40.4367379;-3.6941926
2.500 €/mes;Piso en calle Corredera Baja de San Pablo;/alquilar/piso-universidad_malasana28004-30842892326_996542/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;1 baño;88 m²;5ª planta;"Diplomatic real estate ofrece precioso piso en el barrio de malasaña.
Salón comedor con chimenea y terraza de 18 m². , con espacio...";40.4237305;-3.702527
2.500 €/mes;Piso en calle de Fernández de la Hoz;/alquilar/piso-chamberi_almagro28010-38360839837_108900/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;135 m²;;"Don chamber&iacute; inmobiliaria presenta este piso del a&ntilde;o 2012 en el barrio de almagro con todos los detalles para entrar...";40.43618;-3.69474
2.200 €/mes;Piso en calle de Garibay;/alquilar/piso-adelfas28007-39201095464_101800/;Adelfas (Distrito Retiro. Madrid Capital);2 habs.;2 baños;103 m²;3ª planta;Engel & völkers presenta en alquiler este fantástico piso de obra nueva en el simpático barrio de adelfas. El inmueble está situad...;40.4037211;-3.6709551
4.700 €/mes;Casa adosada en Madrid;/alquilar/casa_adosada-chamartin_hispanoamerica28016-37500126284_100500/;Hispanoamérica (Distrito Chamartín. Madrid Capital);5 habs.;6 baños;375 m²;;El viso inmobiliaria ofrece adosado de 375 m²c. En parcela de 310m² con jardín privado de 95m² en conjunto de pocos chalets con zo...;40.455613;-3.6655322
1.000 €/mes;Piso en Imperial;/alquilar/piso-imperial28005-39204233119_100200/;Imperial (Distrito Arganzuela. Madrid Capital);;1 baño;51 m²;6ª planta;"Tecnocasa estudio onda de segovia presenta magnífico estudio con una reforma de revista.
Este estudio de 51 m², cuenta con un pequ...";40.4043363;-3.7123116
1.500 €/mes;Estudio en calle de Viriato, 2;/alquilar/estudio-trafalgar28010-39194517547_108500/;Trafalgar (Distrito Chamberí. Madrid Capital);;1 baño;35 m²;;***solo temporal*** todo incluído****.disponible del 18 de diciembre al 1 de marzo . Alquilamos estudio por meses. Todo incluido. ...;40.435943822849;-3.7037585372989
6.500 €/mes;Chalet en calle del Maestro Chapí;/alquilar/chalet-chamartin_hispanoamerica28016-14170249914_996542/;Hispanoamérica (Distrito Chamartín. Madrid Capital);6 habs.;4 baños;295 m²;;"Diplomatic real estate ofrece chalet independiente con jardín de 259 m².
Reformado con buenas calidades.
Se alquila sin muebles pe...";40.4626225;-3.6734951
9.000 €/mes;Piso en calle de José Ortega y Gasset;/alquilar/piso-salamanca_castellana28006-31682095105_996542/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;420 m²;3ª planta;"Diplomatic real estate ofrece piso de lujo en el barrio de salamanca. 
Sólo se alquila a empresas.
Salón de 50 m² con chimenea y s...";40.4298547;-3.6710973
2.550 €/mes;Apartamento en calle de Sagasta;/alquilar/apartamento-trafalgar28010-31748118838_996542/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;57 m²;1ª planta;"Diplomatic real estate ofrece apartamento moderno con buen mobiliario en chamberi.
Salón comedor con balcón al exterior
Dormitorio...";40.4287409;-3.7000149
3.800 €/mes;Piso en calle Corredera Baja de San Pablo;/alquilar/piso-universidad_malasana28004-38404876117_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;140 m²;;Engel & völkers presenta este piso de lujo en alquiler en un edificio histórico, situado en el corazón de madrid, en el distrito c...;40.423123;-3.7030746
4.000 €/mes;Dúplex en calle del Príncipe de Vergara;/alquilar/duplex-salamanca_castellana28006-22529405978_996542/;Castellana (Distrito Salamanca. Madrid Capital);5 habs.;4 baños;281 m²;Bajo;Diplomatic real estate ofrece magnífico dúplex exterior en finca clásica de 1932. Vivienda única y especial en el barrio de salama...;40.4371958;-3.6793544
2.800 €/mes;Piso en Chueca;/alquilar/piso-justicia_chueca28004-945856909480195_109700/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;180 m²;2ª planta;Ibercorp vende en exclusiva fantástico piso recién reformado. Ubicado en el barrio de chueca en calle tranquila y con mucho encant...;40.4222665;-3.7000179
2.600 €/mes;Piso en Chamberi;/alquilar/piso-rios_rosas28003-38417158100_101800/;Ríos Rosas (Distrito Chamberí. Madrid Capital);3 habs.;2 baños;157 m²;5ª planta;Engel & völkers presenta esta acogedora vivienda no amueblada ubicada en el edificio géminis i. Se trata de un piso exterior, que ...;40.44648376;-3.697986068
3.450 €/mes;Piso en calle Corredera Baja de San Pablo;/alquilar/piso-universidad_malasana28004-38430850360_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;140 m²;;Engel & völkers presenta este piso de lujo en alquiler en un edificio histórico, situado en el corazón de madrid, en el distrito c...;40.4235568;-3.7024484
4.500 €/mes;Ático en calle de Villanueva;/alquilar/atico-recoletos28001-38337310326_101800/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;100 m²;;Engel & völkers presenta en alquiler este acogedor piso con reforma de diseño a estrenar e impresionantes vistas disponible en nov...;40.422874968;-3.689993891
5.200 €/mes;Piso en calle de Condes del Val;/alquilar/piso-chamartin_hispanoamerica28036-19223838579_100500/;Hispanoamérica (Distrito Chamartín. Madrid Capital);6 habs.;4 baños;417 m²;4ª planta;El viso inmobiliaria ofrece magnífico piso de 420 m²c. (unos 250 útiles) de 5 dormitorios principales más dormitorio de servicio, ...;40.457293;-3.6830135
1.350 €/mes;Piso en calle de Narváez, 60;/alquilar/piso-ibiza28009-39235913000_109300/;Ibiza (Distrito Retiro. Madrid Capital);2 habs.;1 baño;58 m²;Bajo;"?? ¡Alquiler de piso excepcionalmente ubicado!

Descubre esta maravillosa oportunidad de alquiler en un distinguido barrio residen...";40.4187934;-3.6766051
2.300 €/mes;Piso en Salamanca;/alquilar/piso-lista_barrio28006-39180797080_101800/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;70 m²;2ª planta;"Engel & volkers presenta este piso exterior reformado a estrenar y amueblado listo para entrar.
Situado en el corazón de lista a t...";40.4286322;-3.6715236
8.200 €/mes;Piso en Salamanca;/alquilar/piso-salamanca_castellana28006-39229885639_101800/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;272 m²;1ª planta;Engel & völkers tiene el placer de presentar este maravilloso piso amueblado en el barrio de salamanca (junto a la embajada de eeu...;40.4368985;-3.6882644
5.500 €/mes;Ático en calle de Sagasta;/alquilar/atico-justicia_chueca28004-9173643627_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;156 m²;;"Diza consultores les presenta este ático amueblado de 156 metros cuadrados en la calle sagasta.

Ubicado en un quinto piso, este á...";40.4283851;-3.7000014
1.800 €/mes;Apartamento en Centro;/alquilar/apartamento-centro_palacio28005-38377318620_101800/;Palacio (Distrito Centro. Madrid Capital);2 habs.;2 baños;88 m²;;Engel & völkers presenta un moderno apartamento amueblado en una de las mejores zonas del centro, junto al mercado de la cebada. T...;40.4090843;-3.7103129
5.000 €/mes;Piso en calle de Núñez de Balboa;/alquilar/piso-recoletos28001-39256685286_100500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;223 m²;4ª planta;Diza consultores presenta este elegante apartamento en alquiler en la prestigiosa calle núñez de balboa, en el exclusivo barrio sa...;40.427695431;-3.682624562
1.800 €/mes;Apartamento en Centro;/alquilar/apartamento-universidad_malasana28015-37552286799_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;1 baño;64 m²;;Engel & völkers le ofrece en exclusiva este estupendo piso a un paso de plaza españa. Se ubica en la primera planta de la finca qu...;40.4233562;-3.7104438
3.000 €/mes;Piso en Centro;/alquilar/piso-universidad_malasana28013-38414804560_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;128 m²;;Engel & völkers ofrece este exclusivo piso en pleno centro de la ciudad. Situado en uno de los 20 edificios más emblemáticos de ma...;40.4231616;-3.7101336
4.300 €/mes;Piso en calle Hermosilla;/alquilar/piso-recoletos28001-37574798761_100500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;210 m²;3ª planta;Diza consultores te presenta esta magnífica propiedad situada en una de las calles más distinguidas de recoletos, en pleno corazón...;40.4263462;-3.6861725
1.650 €/mes;Piso en Salamanca;/alquilar/piso-guindalera28028-37545215400_101800/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;110 m²;;"Disponible a partir del 15 de diciembre 2023.
Engel & völkers pone a su disposición este amplio piso situado en una séptima planta...";40.4383807;-3.6645051
3.300 €/mes;Ático en Sanchinarro;/alquilar/atico-sanchinarro28050-38417342725_101800/;Sanchinarro (Distrito Hortaleza. Madrid Capital);3 habs.;3 baños;230 m²;;Engel & völkers presenta espectacular ático tríplex  con dos terrazas y solárium. La imponente vivienda de 178 m² habitables desta...;40.500008029;-3.655199113
3.500 €/mes;Piso en Salamanca;/alquilar/piso-guindalera28028-38423385412_101800/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;191 m²;;Engel & völkers pone a su disposición este amplio piso reformado de 181 m² útiles, disponible para entrar a vivir ya, con excelent...;40.4360343;-3.6715108
4.900 €/mes;Piso en Centro;/alquilar/piso-sol_barrio28014-38413233372_101800/;Sol (Distrito Centro. Madrid Capital);3 habs.;2 baños;224 m²;;Engel & völkers presenta este precioso apartamento en el madrid de los austrias, un piso elegante de 200 m² en un edificio del sig...;40.4165525;-3.7007931
1.350 €/mes;Apartamento en Centro;/alquilar/apartamento-centro_palacio28013-39184218588_101800/;Palacio (Distrito Centro. Madrid Capital);2 habs.;1 baño;50 m²;;Engel & völkers ofrece un apartamento muy funcional de 2 dormitorios en pleno centro de madrid a un paso de la gran vía y de plaza...;40.420856;-3.7095614
2.150 €/mes;Piso en calle de San Cosme y San Damián;/alquilar/piso-centro_embajadores_lavapies28012-39232425290_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;56 m²;;¿Te encuentras en madrid por un período específico y estás teniendo dificultades para encontrar alojamiento por menos de un año? ¡...;40.4096965;-3.6975942
2.990 €/mes;Piso en Paseo de la Castellana;/alquilar/piso-tetuan_almenara28046-38372756701_101800/;Almenara (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;160 m²;;Disponible el 1 de septiembre . Engel & volkers presenta una lujosa vivienda exterior, situada en la séptima planta  de un edifici...;40.4726332;-3.6882006
1.800 €/mes;Piso en calle de Lavapiés;/alquilar/piso-centro_embajadores_lavapies28012-39172487122_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;1 baño;61 m²;2ª planta;Diza consultores presenta este encantador apartamento de 2 habitaciones en la calle lavapiés, una ubicación privilegiada en pleno ...;40.4109902;-3.7026949
6.500 €/mes;Piso en calle de Juan Bravo;/alquilar/piso-salamanca_castellana28006-37558398811_100500/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;334 m²;1ª planta;Diza consultores presenta una oportunidad excepcional en el corazón de barrio salamanca, madrid: una vivienda de lujo en la presti...;40.4325352;-3.6811678
6.750 €/mes;Piso en calle de Génova;/alquilar/piso-chamberi_almagro28004-38429880369_101800/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;3 baños;187 m²;;"Engel & völkers presenta este piso en el centro de almagro. 
Situado en un edificio de imagen representativa de este barrio y refo...";40.4274857;-3.695048
12.500 €/mes;Piso en calle de Fuencarral;/alquilar/piso-justicia_chueca28004-39168465344_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;4 baños;256 m²;3ª planta;Diza consultores presenta una oportunidad verdaderamente mágica en pleno centro, en la calle fuencarral. Este luminoso apartamento...;40.424156;-3.7005608
2.900 €/mes;Ático en calle de Vicente Blasco Ibáñez;/alquilar/atico-sanchinarro28050-39218365898_101800/;Sanchinarro (Distrito Hortaleza. Madrid Capital);3 habs.;3 baños;185 m²;;Engel & völkers presenta éste fabuloso ático dúplex totalmente reformado, con orientación sur, se alquila totalmente amueblado  qu...;40.4908593;-3.6579489
1.200 €/mes;Piso en Tetuan;/alquilar/piso-castillejos28020-38369538787_101800/;Castillejos (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;79 m²;4ª planta;Disponible a partir del 1 de marzo. Engel & völkers presenta  estupendo piso  de 79m² con terraza  ubicado en la 4 planta de una f...;40.4573232;-3.6936985
2.500 €/mes;Piso en Tetuan;/alquilar/piso-castillejos28020-39221310377_101800/;Castillejos (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;147 m²;;Engel & völkers presenta esta luminosa  propiedad muy cercana al paseo de la castellana. La vivienda ha sido reformada recientemen...;40.4582103;-3.6968825
1.350 €/mes;Piso en Arganzuela-Madrid Río;/alquilar/piso-arganzuela_delicias-39228532252_101800/;Delicias (Distrito Arganzuela. Madrid Capital);1 hab.;1 baño;50 m²;;Engel&voelkers presenta duplex a estrenar! En planta baja el salón-comedor-cocina y en la primera planta el dormitorio y el cuarto...;40.3950963;-3.684501
4.900 €/mes;Ático en calle de Villanueva;/alquilar/atico-recoletos28001-37518684991_101800/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;100 m²;;Engel & völkers presenta en alquiler este acogedor piso con reforma de diseño a estrenar e impresionantes vistas disponible inmedi...;40.422874968;-3.689993891
1.700 €/mes;Piso en calle del Ailanto;/alquilar/piso-tetuan_almenara28029-31681248270_100500/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;80 m²;3ª planta;"Diza consultores les presenta esta vivienda duplex completamente amueblada.

Con todo incluido. Ubicado en tercera plantacon ascen...";40.4697468;-3.6926608
2.675 €/mes;Ático en calle de Atocha;/alquilar/atico-centro_embajadores_lavapies28012-38362584203_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;82 m²;;"Diza consultores les presenta esta fantástica promoción reformada en pleno centro histórico de madrid.

Se trata de una vivienda d...";40.4138958;-3.7024534
1.750 €/mes;Apartamento en Plaza de Manolete;/alquilar/apartamento-chamartin_hispanoamerica28036-1676213431_996542/;Hispanoamérica (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;70 m²;15ª planta;"Diplomatic real estate ofrece apartamento moderno amuebldo de diseño   con terraza y preciosas vista y reforma a estrenar
Salón de...";40.454101547;-3.691390439
1.850 €/mes;Piso en Arganzuela-Madrid Río;/alquilar/piso-imperial28005-39253449747_101800/;Imperial (Distrito Arganzuela. Madrid Capital);1 hab.;1 baño;58 m²;;Disponible en enero de 2024. Engel and völkers presenta esta espectacular vivienda de obra nueva a estrenar situada en la urbaniza...;40.4032164;-3.7186897
4.300 €/mes;Ático en Chamartin;/alquilar/atico-chamartin_hispanoamerica28036-38387490987_101800/;Hispanoamérica (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;172 m²;;Engel & völkers presenta un maravilloso ático en alquiler amueblado de 172 m² con 52 m² de terraza y 120 m² útiles de vivienda. Es...;40.4584999;-3.685559825
2.100 €/mes;Piso en Retiro;/alquilar/piso-ibiza28009-39193913261_101800/;Ibiza (Distrito Retiro. Madrid Capital);2 habs.;1 baño;90 m²;;"Engel & völkers. Presenta para alquilar este elegante piso amueblado listo para entrar.
La vivienda dispone de un amplio salón-com...";40.4185531;-3.6779195
2.450 €/mes;Dúplex en Aravaca;/alquilar/duplex-valdemarin-39244338800_101800/;Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital);4 habs.;4 baños;200 m²;;Engel & völkers presenta en alquiler disponible 1 de febrero 2024  este acogedor atico duplex con terraza y reformado en inmejorab...;40.471191619;-3.78524147
2.700 €/mes;Piso en Retiro;/alquilar/piso-nino_jesus28007-38409398962_101800/;Niño Jesús (Distrito Retiro. Madrid Capital);3 habs.;2 baños;110 m²;3ª planta;Engel & völkers presenta, en una de las mejores fincas de retiro, esta magnífica vivienda  con reforma a estrenar y las mejores ca...;40.4097561;-3.6708904
2.475 €/mes;Apartamento en calle de Atocha;/alquilar/apartamento-centro_embajadores_lavapies28012-38426895430_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;60 m²;4ª planta;"Diza consultores se complace en presentar esta fascinante promoción de viviendas reformadas en pleno centro histórico de madrid.

...";40.4139442;-3.702561
1.350 €/mes;Piso en Chamartin;/alquilar/piso-chamartin_prosperidad28002-38333790266_101800/;Prosperidad (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;52 m²;;Engel & völkers presenta este precioso piso con reforma reciente, moderna y con detalles que aportan calidez y permiten aprovechar...;40.4462562;-3.6707414
2.550 €/mes;Piso en calle de Sagasta;/alquilar/piso-justicia_chueca28004-9263501370_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;57 m²;4ª planta;"Diza consultores les presenta este piso amueblado de 57 metros cuadrados en la calle sagasta.

Ubicado en un cuarto piso, esta viv...";40.428521;-3.6990454
4.800 €/mes;Ático en Salamanca;/alquilar/atico-recoletos28001-39217706304_101800/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;3 baños;100 m²;;"Engel & völkers tiene el placer de presentar este maravillo ático con terraza con vistas a la calle lagasca.
La vivienda dispone d...";40.422304917;-3.684528307
1.500 €/mes;Piso en calle de Linneo;/alquilar/piso-imperial28005-39237423418_100200/;Imperial (Distrito Arganzuela. Madrid Capital);3 habs.;1 baño;84 m²;2ª planta;C, esta segunda planta exterior con ascensor está recientemente reformada (a estrenar) y goza de mucha luminosidad. Cuenta con 3 h...;40.4110008;-3.7204368
8.500 €/mes;Ático en calle de Sagasta;/alquilar/atico-justicia_chueca28004-945856909480201_109700/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;350 m²;;Realmente unico! Ibercorp ofrece en exclusiva espectacular ático reformado por un prestigioso estudio de arquitectura, reforma a e...;40.427678;-3.6966561
3.990 €/mes;Piso en Chamartin;/alquilar/piso-chamartin_hispanoamerica28036-38354013095_101800/;Hispanoamérica (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;230 m²;;Engel & völkers presenta este señorial piso de casi 170m² útiles en la calle santiago bernabéu. Se ubica en la sexta planta y cabe...;40.4539357;-3.6882651
5.500 €/mes;Ático en Chamberi;/alquilar/atico-sol_barrio28014-38427667709_101800/;Sol (Distrito Centro. Madrid Capital);3 habs.;3 baños;172 m²;;"Engel & völkers presenta en exclusiva este dúplex en la séptima planta de un edificio de nueva construcción en trafalgar.
Dispone ...";40.4181269;-3.7023746
2.700 €/mes;Piso en calle Corredera Baja de San Pablo;/alquilar/piso-universidad_malasana28004-38414458809_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;75 m²;;Engel & völkers presenta este piso de lujo en alquiler en un edificio histórico, situado en el corazón de madrid, en el distrito c...;40.423045;-3.7031743
2.000 €/mes;Piso en calle de Lavapiés;/alquilar/piso-centro_embajadores_lavapies28012-39172382768_101800/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;1 baño;68 m²;2ª planta;Engel & völkers presenta este piso en alquiler en un edificio situado en el corazón de madrid, en el distrito centro. Esta viviend...;40.4108321;-3.7028121
925 €/mes;Dúplex en calle de la Amargura;/alquilar/duplex-puerta_del_angel-20908995705_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);2 habs.;2 baños;57 m²;3ª planta;"Disponible sólo para alquileres de temporada de 6 a 12 meses. 

Se trata de una fantástica vivienda tipo dúplex totalmente amuebla...";40.4098734;-3.7361161
2.600 €/mes;Piso en Chamartin;/alquilar/piso-chamartin_hispanoamerica28016-38413591289_101800/;Hispanoamérica (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;100 m²;6ª planta;"Se trata de una finca del año 1975, la construcción es de muy buena calidad y buenos acabados.
La misma ha sido totalmente reforma...";40.4553718;-3.6800604
2.200 €/mes;Piso en Avenida de la Ciudad de Barcelona;/alquilar/piso-adelfas28007-39178415725_101800/;Adelfas (Distrito Retiro. Madrid Capital);1 hab.;1 baño;64 m²;7ª planta;Engel & völkers presenta este este hermoso estudio completamente amueblado y equipado en el distrito de retiro. Esta vivienda se o...;40.3994858;-3.6719826
2.200 €/mes;Apartamento en Chamartin;/alquilar/apartamento-chamartin_ciudad_jardin28002-39248873956_101800/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;101 m²;;Engel & völkers presenta en alquiler este bonito piso de 3 habitaciones y 2 baños, recién reformado y a estrenar. Es muy luminoso...;40.44704;-3.6743205
1.700 €/mes;Piso en Majadahonda;/alquilar/piso-universidad_malasana28004-39239156567_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);4 habs.;2 baños;104 m²;;Engel&völkers presente apartamento amueblado en un bajo exterior de una urbanización muy bonita en el centro de majadahonda. Este ...;40.4287923;-3.7024442
1.145 €/mes;Piso en Vicálvaro;/alquilar/piso-el_canaveral-38421231117_101800/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;85 m²;5ª planta;"*promoción: un mes de alquiler gratis y tarjeta de regalo de 300€ en ikea. Sin comisiones de agencia. Admitimos mascotas.

Engel &...";40.4009954;-3.5466068
2.950 €/mes;Piso en Conde de Orgaz-Hortaleza;/alquilar/piso-hortaleza_palomas28042-38365053668_101800/;Palomas (Distrito Hortaleza. Madrid Capital);2 habs.;2 baños;80 m²;;"Engel & völkers presenta este exclusivo piso totalmente amueblado situado en ""el cuartel del archiduque"", encantador inmueble hist...";40.4511854;-3.6169404
14.000 €/mes;Piso en Retiro;/alquilar/piso-jeronimos28014-38355275146_101800/;Jerónimos (Distrito Retiro. Madrid Capital);3 habs.;5 baños;336 m²;;Engel & völkers tiene el placer de presentar en exclusividad y para su alquiler, este maravilloso y único piso junto al parque de ...;40.4125986;-3.690091
1.600 €/mes;Piso en Chamartin;/alquilar/piso-nueva_espana28036-39211862778_101800/;Nueva España (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;65 m²;1ª planta;Engel & völkers presenta en exclusiva este luminoso y atractivo apartamento en el corazón de chamartín. El piso es interior con mu...;40.464211096;-3.679738598
